gene	OVCAR3_MOCK	OVCAR3_KO	log2FC_OVCAR3	DEG_OVCAR3	SKOV3_MOCK	SKOV3_KO	log2FC_SKOV3	DEG_SKOV3
JAKMIP2	0	0	0	Neutral	19	8	-1.15200309344505	Downregulated
SPINK1	1	0	-1	Downregulated	1	0	-1	Downregulated
LINC00466	1	3	1	Upregulated	2	1	-0.5849625007211563	Downregulated
SPINK5	0	1	1	Upregulated	0	0	0	Neutral
LOC105378220	0	1	1	Upregulated	0	0	0	Neutral
LOC102546294	3	3	0	Neutral	6	2	-1.222392421336448	Downregulated
SPINK13	1	0	-1	Downregulated	2	1	-0.5849625007211563	Downregulated
SPINK7	3	0	-2	Downregulated	0	0	0	Neutral
SPINK9	0	2	1.584962500721156	Upregulated	0	1	1	Upregulated
FBXO38	484	501	0.0497026168762821	Upregulated	964	642	-0.5857102048274956	Downregulated
ADRB2	11	4	-1.2630344058337937	Downregulated	4	2	-0.7369655941662062	Downregulated
SH3TC2	142	265	0.8954110987228002	Upregulated	73	62	-0.23217344212903337	Downregulated
ABLIM3	489	174	-1.4854268271702418	Downregulated	455	248	-0.8728880820966608	Downregulated
AFAP1L1	82	41	-0.9827220085681646	Downregulated	218	135	-0.6873242183508341	Downregulated
GRPEL2	1618	1514	-0.09578519194225259	Downregulated	2121	1538	-0.4634314245865545	Downregulated
GRPEL2-AS1	2	6	1.222392421336448	Upregulated	1	0	-1	Downregulated
PCYOX1L	208	160	-0.37644225396626574	Downregulated	132	103	-0.35484271736009754	Downregulated
IL17B	11	7	-0.5849625007211563	Downregulated	9	10	0.13750352374993502	Upregulated
LOC101927046	0	3	2	Upregulated	4	0	-2.321928094887362	Downregulated
CARMN	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
CSNK1A1	4765	2816	-0.7586193878153402	Downregulated	7720	5194	-0.5716639638574126	Downregulated
RPL29P14	3	10	1.4594316186372973	Upregulated	7	2	-1.415037499278844	Downregulated
ARHGEF37	135	72	-0.8976382823703223	Downregulated	190	162	-0.2287006738046712	Downregulated
PPARGC1B	520	301	-0.7867348229534293	Downregulated	794	467	-0.7644463305883132	Downregulated
FOXD3-AS1	21	13	-0.6520766965796931	Downregulated	33	12	-1.3870231231092474	Downregulated
PDE6A	0	8	3.169925001442312	Upregulated	3	0	-2	Downregulated
SLC26A2	401	596	0.5705354300858764	Upregulated	453	332	-0.44717012021965274	Downregulated
TIGD6	105	88	-0.25218702359680134	Downregulated	112	85	-0.3939142077130898	Downregulated
HMGXB3	1434	698	-1.0376863761876138	Downregulated	2028	1517	-0.41859707434119264	Downregulated
CSF1R	16	2	-2.502500340529183	Downregulated	31	18	-0.7520724865564145	Downregulated
RPL7P1	169	298	0.8146107380604033	Upregulated	319	196	-0.6998762754309862	Downregulated
PDGFRB	12	0	-3.700439718141092	Downregulated	5	8	0.5849625007211562	Upregulated
FOXD3	4	1	-1.3219280948873622	Downregulated	0	0	0	Neutral
CAMK2A	0	1	1	Upregulated	0	0	0	Neutral
ARSI	2	4	0.7369655941662062	Upregulated	2	0	-1.5849625007211563	Downregulated
LOC105378226	0	1	1	Upregulated	0	0	0	Neutral
TCOF1	3417	642	-2.410261754348192	Downregulated	6094	4234	-0.5252642512880136	Downregulated
CD74	3	6	0.8073549220576041	Upregulated	9	7	-0.3219280948873623	Downregulated
RPS14	19262	25569	0.4086197560441197	Upregulated	29182	19765	-0.5621072535925656	Downregulated
NDST1-AS1	0	0	0	Neutral	0	1	1	Upregulated
NDST1	764	359	-1.0874628412503393	Downregulated	753	600	-0.32719953255747874	Downregulated
SYNPO	772	145	-2.40450004504483	Downregulated	164	160	-0.035405336131198874	Downregulated
MYOZ3	3	6	0.8073549220576041	Upregulated	0	3	2	Upregulated
RBM22	1209	573	-1.075884405486269	Downregulated	1824	1440	-0.34082612847999433	Downregulated
DCTN4	2156	1401	-0.6215398271498309	Downregulated	4024	2332	-0.7868024759051425	Downregulated
SMIM3	166	217	0.3844800323028742	Upregulated	432	254	-0.7638697778678669	Downregulated
IRGM	3	1	-1	Downregulated	7	11	0.5849625007211562	Upregulated
ZNF300	3	3	0	Neutral	1	3	1	Upregulated
ZNF300P1	0	0	0	Neutral	1	0	-1	Downregulated
LOC105378228	1	8	2.169925001442312	Upregulated	0	0	0	Neutral
GPX3	0	3	2	Upregulated	1	1	0	Neutral
TNIP1	1108	295	-1.9055902845327601	Downregulated	1211	860	-0.493304556076107	Downregulated
ANXA6	2326	960	-1.275862874631598	Downregulated	2065	1423	-0.5368911078986617	Downregulated
LOC107986463	1	5	1.584962500721156	Upregulated	7	0	-3	Downregulated
CCDC69	116	106	-0.1288977331822576	Downregulated	98	103	0.07108309806148268	Upregulated
LOC105378230	2	6	1.222392421336448	Upregulated	4	0	-2.321928094887362	Downregulated
GM2A	782	410	-0.9298739136093578	Downregulated	360	202	-0.8305191097019948	Downregulated
SLC36A2	0	1	1	Upregulated	0	0	0	Neutral
ALG6	237	359	0.5970353330217312	Upregulated	231	158	-0.5450980398432168	Downregulated
SLC36A1	214	148	-0.5290243291272987	Downregulated	291	175	-0.7303929402427201	Downregulated
FAT2	14	20	0.48542682717024166	Upregulated	18	11	-0.6629650127224294	Downregulated
LOC105378231	0	1	1	Upregulated	3	0	-2	Downregulated
SPARC	15	25	0.7004397181410922	Upregulated	2	0	-1.5849625007211563	Downregulated
ITGB3BP	372	795	1.0935928002884112	Upregulated	986	752	-0.3904002197844694	Downregulated
RN7SKP232	0	1	1	Upregulated	0	1	1	Upregulated
ATOX1	399	419	0.070389327891398	Upregulated	666	461	-0.5297939097685275	Downregulated
LOC105378235	1	14	2.9068905956085187	Upregulated	5	0	-2.584962500721156	Downregulated
RPLP1P6	0	0	0	Neutral	3	0	-2	Downregulated
LOC100652758	9	12	0.37851162325372983	Upregulated	18	5	-1.6629650127224294	Downregulated
G3BP1	6929	5993	-0.20933626851100165	Downregulated	8730	5702	-0.6144258688468212	Downregulated
GLRA1	1	5	1.584962500721156	Upregulated	1	0	-1	Downregulated
GLULP1	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
LOC102724319	0	4	2.321928094887362	Upregulated	0	0	0	Neutral
LINC01933	0	0	0	Neutral	1	0	-1	Downregulated
LINC01470	0	2	1.584962500721156	Upregulated	0	2	1.584962500721156	Upregulated
GRIA1	0	1	1	Upregulated	0	0	0	Neutral
EFCAB7	109	171	0.6449050411774384	Upregulated	298	292	-0.029244819775857137	Downregulated
LOC107986464	0	1	1	Upregulated	0	0	0	Neutral
LOC107983980	0	0	0	Neutral	1	0	-1	Downregulated
FAM114A2	503	452	-0.15391268345368134	Downregulated	834	511	-0.7056323873614145	Downregulated
MFAP3	471	759	0.6872125589691065	Upregulated	854	625	-0.4497617628406419	Downregulated
GALNT10	716	400	-0.8383708822469845	Downregulated	754	476	-0.6624873782069297	Downregulated
LOC107986465	9	31	1.6780719051126378	Upregulated	24	16	-0.5563933485243852	Downregulated
SAP30L-AS1	21	49	1.1844245711374275	Upregulated	37	18	-1	Downregulated
SAP30L	322	320	-0.008960867571621716	Downregulated	306	190	-0.6846660173344306	Downregulated
LARP1	3597	1809	-0.9912054892809146	Downregulated	3524	2408	-0.5491888639350475	Downregulated
DLEU2L	26	68	1.3536369546147005	Upregulated	71	59	-0.2630344058337938	Downregulated
FAXDC2	296	264	-0.1644705713502042	Downregulated	351	222	-0.6585317187169925	Downregulated
CNOT8	792	951	0.2636407076039652	Upregulated	1005	684	-0.5544544119576381	Downregulated
GEMIN5	1356	555	-1.2872639326953468	Downregulated	2147	1225	-0.809035014294631	Downregulated
MRPL22	476	693	0.5409463965727495	Upregulated	1581	997	-0.6646378791355314	Downregulated
KIF4B	0	0	0	Neutral	2	8	1.584962500721156	Upregulated
PGM1	1197	636	-0.9112626305324854	Downregulated	1469	978	-0.5864353901200317	Downregulated
PPP1R2P3	0	0	0	Neutral	1	2	0.5849625007211562	Upregulated
TIMD4	1	1	0	Neutral	2	0	-1.5849625007211563	Downregulated
HAVCR1	0	1	1	Upregulated	3	0	-2	Downregulated
RN7SL130P	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
HAVCR2	2	5	1	Upregulated	9	2	-1.7369655941662063	Downregulated
MED7	174	202	0.21412480535284734	Upregulated	310	207	-0.5803310519895104	Downregulated
ITK	0	0	0	Neutral	1	0	-1	Downregulated
CYFIP2	1935	465	-2.0546770926203144	Downregulated	1882	1207	-0.6404125452891493	Downregulated
FNDC9	0	5	2.584962500721156	Upregulated	4	0	-2.321928094887362	Downregulated
LOC102724404	3	17	2.169925001442312	Upregulated	5	2	-1	Downregulated
NIPAL4	4	32	2.722466024471091	Upregulated	2	1	-0.5849625007211563	Downregulated
ADAM19	4124	3164	-0.3821886197048369	Downregulated	2279	1447	-0.6549722219688987	Downregulated
LINC00982	0	12	3.700439718141092	Upregulated	6	0	-2.807354922057604	Downregulated
LOC105378771	0	1	1	Upregulated	0	0	0	Neutral
SOX30	24	10	-1.1844245711374275	Downregulated	33	22	-0.5639008851933265	Downregulated
LOC105377675	0	0	0	Neutral	1	0	-1	Downregulated
SOX30P1	0	0	0	Neutral	0	1	1	Upregulated
LOC105377676	0	5	2.584962500721156	Upregulated	3	0	-2	Downregulated
THG1L	794	720	-0.14095560093089518	Downregulated	1336	958	-0.4793967450752219	Downregulated
LSM11	220	359	0.7039505369382432	Upregulated	485	312	-0.6347936566731626	Downregulated
CLINT1	1733	1568	-0.14425854625373746	Downregulated	2872	1807	-0.668163315117336	Downregulated
ROR1	140	69	-1.010268335453827	Downregulated	294	157	-0.9007903960721007	Downregulated
RPL19P3	0	1	1	Upregulated	0	0	0	Neutral
EBF1	3	3	0	Neutral	5	0	-2.584962500721156	Downregulated
LOC101927740	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
RNF145	1217	1319	0.11602379633948338	Upregulated	1331	1036	-0.36117818825803655	Downregulated
UBLCP1	831	780	-0.09126097999911277	Downregulated	1163	804	-0.5320303699063046	Downregulated
IL12B	0	0	0	Neutral	0	1	1	Upregulated
CFL1P3	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC285626	2	6	1.222392421336448	Upregulated	4	4	0	Neutral
LINC01845	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC105377685	0	16	4.087462841250339	Upregulated	0	1	1	Upregulated
LOC105377684	1	0	-1	Downregulated	7	2	-1.415037499278844	Downregulated
LINC01847	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
ADRA1B	0	1	1	Upregulated	0	0	0	Neutral
GAPDHP40	1	0	-1	Downregulated	0	0	0	Neutral
TTC1	1424	1409	-0.015266756653310518	Downregulated	2589	2019	-0.35859680493475915	Downregulated
PWWP2A	259	328	0.3395759607067869	Upregulated	464	303	-0.6131593925518082	Downregulated
FABP6	52	156	1.5667002943284278	Upregulated	48	34	-0.4854268271702417	Downregulated
LOC105377690	0	1	1	Upregulated	0	0	0	Neutral
CCNJL	111	54	-1.0259952085329447	Downregulated	54	49	-0.13750352374993496	Downregulated
LOC105377691	0	1	1	Upregulated	1	1	0	Neutral
C1QTNF2	7	3	-1	Downregulated	25	26	0.0544477840223765	Upregulated
ZBED8	63	130	1.0334230015374504	Upregulated	151	124	-0.28214322878149856	Downregulated
SLU7	1415	1155	-0.2926798675823187	Downregulated	2135	1443	-0.564840904800383	Downregulated
PTTG1	1039	1509	0.5379650211839867	Upregulated	2173	1838	-0.24143046061537152	Downregulated
ATP10B	1	4	1.3219280948873624	Upregulated	6	2	-1.222392421336448	Downregulated
ROR1-AS1	1	7	2	Upregulated	2	0	-1.5849625007211563	Downregulated
LINC01202	1	0	-1	Downregulated	0	0	0	Neutral
GABRG2	76	76	0	Neutral	92	59	-0.632268215499513	Downregulated
LOC105378773	0	2	1.584962500721156	Upregulated	0	1	1	Upregulated
LOC105377699	1	0	-1	Downregulated	0	0	0	Neutral
LOC105377700	1	2	0.5849625007211562	Upregulated	7	1	-2	Downregulated
CCNG1	2308	3773	0.7088262498263301	Upregulated	1791	1043	-0.7794489254877197	Downregulated
NUDCD2	554	696	0.32867088463095484	Upregulated	880	541	-0.700849167566542	Downregulated
HMMR	960	1133	0.23881230416847843	Upregulated	1625	1413	-0.20154513726562892	Downregulated
HMMR-AS1	9	21	1.1375035237499351	Upregulated	25	16	-0.6129768768907528	Downregulated
MAT2B	1164	1516	0.3808911307053909	Upregulated	1814	1259	-0.5265458144958342	Downregulated
UBE2U	0	1	1	Upregulated	0	0	0	Neutral
RPLP0P9	133	182	0.4496106478262701	Upregulated	304	164	-0.8863432182044327	Downregulated
LINC01947	0	0	0	Neutral	1	0	-1	Downregulated
PRDM16	193	120	-0.6810496049125332	Downregulated	378	274	-0.4627662297590697	Downregulated
TENM2	0	0	0	Neutral	0	1	1	Upregulated
LOC105377708	1	0	-1	Downregulated	1	0	-1	Downregulated
CTB-178M22.2	2	4	0.7369655941662062	Upregulated	0	0	0	Neutral
WWC1	1634	394	-2.0493660773209794	Downregulated	2219	1295	-0.7764939583528435	Downregulated
LOC105377711	3	3	0	Neutral	3	0	-2	Downregulated
RARS	2824	3107	0.1377356362177976	Upregulated	5694	4307	-0.40267759205126674	Downregulated
FBLL1	1	0	-1	Downregulated	0	1	1	Upregulated
SLC2A3P1	169	196	0.21266088331867464	Upregulated	203	166	-0.2887210494974434	Downregulated
PANK3	665	827	0.31410859042806305	Upregulated	874	536	-0.7043609287342785	Downregulated
RPL10P9	2	4	0.7369655941662062	Upregulated	6	3	-0.8073549220576042	Downregulated
SLIT3	1	0	-1	Downregulated	0	1	1	Upregulated
CACHD1	284	154	-0.8786937037778664	Downregulated	430	205	-1.0650435319058797	Downregulated
LOC105377715	1	0	-1	Downregulated	0	0	0	Neutral
SPDL1	511	619	0.27612440527423754	Upregulated	1466	1256	-0.22288422125288218	Downregulated
DOCK2	0	0	0	Neutral	0	1	1	Upregulated
FAM196B	0	0	0	Neutral	10	10	0	Neutral
LINC01366	20	33	0.6951454184715792	Upregulated	12	15	0.29956028185890793	Upregulated
CTD-2270F17.1	0	0	0	Neutral	0	1	1	Upregulated
RAVER2	540	898	0.732692521687632	Upregulated	526	374	-0.49091236625397144	Downregulated
RANBP17	116	309	1.405759685690833	Upregulated	322	255	-0.3353903546939248	Downregulated
RN7SL623P	0	1	1	Upregulated	0	0	0	Neutral
LOC100240749	0	0	0	Neutral	1	1	0	Neutral
LOC100419059	2	4	0.7369655941662062	Upregulated	2	0	-1.5849625007211563	Downregulated
USP12P1	0	9	3.321928094887362	Upregulated	3	1	-1	Downregulated
JAK1	2036	1167	-0.8024057060858708	Downregulated	1437	798	-0.8477962675113211	Downregulated
LOC728145	1	1	0	Neutral	2	0	-1.5849625007211563	Downregulated
TLX3	70	12	-2.44930740136359	Downregulated	146	121	-0.2689350072734781	Downregulated
NPM1	40495	46126	0.18783205313814486	Upregulated	70789	45473	-0.6385036629170499	Downregulated
FGF18	25	31	0.29956028185890793	Upregulated	17	19	0.15200309344505006	Upregulated
LOC105377721	1	1	0	Neutral	1	0	-1	Downregulated
LOC105377720	8	11	0.41503749927884376	Upregulated	5	8	0.5849625007211562	Upregulated
LOC100130270	0	1	1	Upregulated	1	0	-1	Downregulated
LOC107986392	4	3	-0.3219280948873623	Downregulated	0	0	0	Neutral
LOC107986393	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC105377724	0	1	1	Upregulated	1	0	-1	Downregulated
LOC105377725	8	30	1.784271308944563	Upregulated	12	4	-1.3785116232537298	Downregulated
LOC107986476	1	22	3.523561956057013	Upregulated	4	4	0	Neutral
FBXW11	1429	1370	-0.06078657588652594	Downregulated	1778	1131	-0.6521925524352774	Downregulated
STK10	1093	283	-1.9456499032878747	Downregulated	1049	666	-0.6546306613688999	Downregulated
LOC107986477	1	26	3.7548875021634687	Upregulated	4	3	-0.3219280948873623	Downregulated
EFCAB9	7	2	-1.415037499278844	Downregulated	8	11	0.41503749927884376	Upregulated
UBTD2	550	351	-0.6464768899338603	Downregulated	591	376	-0.6510326523602855	Downregulated
KLF3P1	0	16	4.087462841250339	Upregulated	7	1	-2	Downregulated
LOC100288254	3	2	-0.4150374992788438	Downregulated	0	0	0	Neutral
SH3PXD2B	1054	326	-1.689880458096465	Downregulated	1082	700	-0.6275468935977039	Downregulated
LOC105377727	3	1	-1	Downregulated	0	3	2	Upregulated
LOC107984004	4	7	0.6780719051126377	Upregulated	3	5	0.5849625007211562	Upregulated
SLC2A3P2	0	3	2	Upregulated	0	0	0	Neutral
NEURL1B	264	145	-0.86002399057054435	Downregulated	120	90	-0.41106859707589816	Downregulated
LOC100130394	10	10	0	Neutral	16	10	-0.6280312226130421	Downregulated
LOC401218	2	1	-0.5849625007211563	Downregulated	1	2	0.5849625007211562	Upregulated
DUSP1	1009	155	-2.6947373587769086	Downregulated	1073	569	-0.9139601689333084	Downregulated
LOC105377730	2	4	0.7369655941662062	Upregulated	3	2	-0.4150374992788438	Downregulated
ERGIC1	2012	1015	-0.9864467701491739	Downregulated	1383	804	-0.7817832546347452	Downregulated
RPL26L1	595	731	0.29653131782188075	Upregulated	1237	901	-0.4568119759588836	Downregulated
LOC100268168	15	15	0	Neutral	7	6	-0.19264507794239588	Downregulated
LOC285591	1	0	-1	Downregulated	1	1	0	Neutral
ATP6V0E1	919	1000	0.12173620789161844	Upregulated	1316	906	-0.5380808897279918	Downregulated
CREBRF	240	307	0.3538972044649396	Upregulated	261	191	-0.44846050081629407	Downregulated
BNIP1	406	272	-0.5761278433463944	Downregulated	1422	979	-0.5380820075239119	Downregulated
NKX2-5	0	1	1	Upregulated	0	0	0	Neutral
LOC100420339	0	1	1	Upregulated	0	0	0	Neutral
LOC107983962	3	16	2.0874628412503395	Upregulated	3	5	0.5849625007211562	Upregulated
LOC105377731	0	1	1	Upregulated	0	0	0	Neutral
STC2	2582	621	-2.0540611579873977	Downregulated	1824	1255	-0.5390599997631149	Downregulated
LOC105377732	0	0	0	Neutral	1	0	-1	Downregulated
LOC105377735	1	3	1	Upregulated	0	0	0	Neutral
BOD1	900	793	-0.18238809867058087	Downregulated	777	553	-0.48988417893700353	Downregulated
LOC107986482	1	1	0	Neutral	0	0	0	Neutral
LINC01485	1	0	-1	Downregulated	0	0	0	Neutral
CPEB4	520	418	-0.31433312857915663	Downregulated	688	544	-0.3382477530400027	Downregulated
C5orf47	1	1	0	Neutral	0	0	0	Neutral
HMP19	2	1	-0.5849625007211563	Downregulated	0	1	1	Upregulated
LINC01411	1	1	0	Neutral	0	0	0	Neutral
MSX2	393	104	-1.9078063017902536	Downregulated	398	313	-0.34562418733071887	Downregulated
LOC105377742	2	4	0.7369655941662062	Upregulated	0	1	1	Upregulated
LINC01951	1	0	-1	Downregulated	0	0	0	Neutral
LOC107986484	0	0	0	Neutral	1	0	-1	Downregulated
DRD1	31	41	0.3923174227787603	Upregulated	7	1	-2	Downregulated
SFXN1	2177	2675	0.297074161924554	Upregulated	2700	1822	-0.5671790784698327	Downregulated
HRH2	3	21	2.4594316186372973	Upregulated	2	1	-0.5849625007211563	Downregulated
LOC105377743	10	22	1.0641303374197155	Upregulated	7	8	0.16992500144231237	Upregulated
CPLX2	6	18	1.4405725913859815	Upregulated	2	7	1.4150374992788437	Upregulated
LOC105377744	0	7	3	Upregulated	0	0	0	Neutral
LOC107986485	7	114	3.8454900509443752	Upregulated	9	7	-0.3219280948873623	Downregulated
THOC3	174	203	0.22121423013916677	Upregulated	357	238	-0.5829489692835078	Downregulated
LOC107986486	98	75	-0.38142910663602425	Downregulated	222	113	-0.968009885755563	Downregulated
AK4	1155	1384	0.26074457843587195	Upregulated	1481	1161	-0.35093537890130505	Downregulated
LOC105377746	0	1	1	Upregulated	0	0	0	Neutral
LOC100996385	0	1	1	Upregulated	0	0	0	Neutral
LOC643201	19	47	1.2630344058337937	Upregulated	68	79	0.21340363810919336	Upregulated
SIMC1	349	275	-0.34268665505415974	Downregulated	243	192	-0.33828030029480577	Downregulated
BRCC3P1	2	7	1.4150374992788437	Upregulated	3	8	1.1699250014423124	Upregulated
RPS29P7	0	1	1	Upregulated	0	0	0	Neutral
KIAA1191	2263	1496	-0.5967997367734655	Downregulated	3011	1974	-0.6088691167201006	Downregulated
ARL10	1	6	1.8073549220576042	Upregulated	4	7	0.6780719051126377	Upregulated
NOP16	910	837	-0.12050081010269917	Downregulated	2065	1480	-0.4802686135762117	Downregulated
HIGD2A	860	777	-0.14624308241065204	Downregulated	1086	721	-0.5902811981401382	Downregulated
CLTB	1247	549	-1.1821144104502264	Downregulated	2196	1630	-0.42977808771139214	Downregulated
FAF2	2344	1037	-1.1757814790448582	Downregulated	3148	2223	-0.5017369694119023	Downregulated
RNF44	739	398	-0.8911365242939663	Downregulated	726	506	-0.5199696169162539	Downregulated
CDHR2	2	8	1.584962500721156	Upregulated	1	0	-1	Downregulated
DNAJC6	434	187	-1.2102827390584534	Downregulated	604	365	-0.7250914938779143	Downregulated
GPRIN1	453	167	-1.4342310645121548	Downregulated	399	284	-0.4890380807226206	Downregulated
SNCB	2	4	0.7369655941662062	Upregulated	0	0	0	Neutral
EIF4E1B	1	7	2	Upregulated	1	1	0	Neutral
TSPAN17	810	465	-0.7993719595629927	Downregulated	1255	871	-0.5264364241147007	Downregulated
UNC5A	348	119	-1.5401926306011338	Downregulated	205	144	-0.5065914371682839	Downregulated
HK3	0	4	2.321928094887362	Upregulated	0	1	1	Upregulated
UIMC1	451	377	-0.2579365381941151	Downregulated	990	800	-0.3070828147777781	Downregulated
ZNF346	193	251	0.37736708131278884	Upregulated	386	404	0.06558834162757689	Upregulated
LOC102724416	1	29	3.9068905956085187	Upregulated	6	0	-2.807354922057604	Downregulated
FGFR4	1313	305	-2.102361717629678	Downregulated	961	647	-0.5700430808854171	Downregulated
NSD1	1640	1077	-0.6062180607612073	Downregulated	2193	1783	-0.29844791048288816	Downregulated
RPL21P60	0	11	3.584962500721156	Upregulated	1	0	-1	Downregulated
PRMT1P1	0	23	4.584962500721156	Upregulated	8	4	-0.84799690655495	Downregulated
RAB24	174	134	-0.37439551478149785	Downregulated	155	118	-0.39058445555430493	Downregulated
PRELID1	1951	938	-1.0557559899091118	Downregulated	4702	3198	-0.5559603397423079	Downregulated
MXD3	595	569	-0.06435041141005754	Downregulated	1768	1220	-0.5348708477030552	Downregulated
LMAN2	2481	821	-1.5942928164486738	Downregulated	3565	2167	-0.7179419462711233	Downregulated
RGS14	84	104	0.30485458152842093	Upregulated	112	87	-0.3607473437778905	Downregulated
SLC34A1	0	1	1	Upregulated	1	1	0	Neutral
F12	223	80	-1.4675049191729794	Downregulated	270	207	-0.38170932321277934	Downregulated
GRK6	1269	494	-1.3593280666925562	Downregulated	1551	1050	-0.5623658882249492	Downregulated
