Gene Symbol	OVCAR3_MOCK
NCAPD2P1	0
RN7SL132P	0
DPY19L1	1224
LOC102724723	0
LOC105375228	1
DPY19L2P1	0
S100A11P2	0
SNORD21	0
TBX20	0
LOC401324	0
LOC105375230	0
LOC105375231	0
LOC101928421	10
HERPUD2	495
LOC101930085	131
LOC100506725	0
SEPT7-AS1	2
LOC442293	0
SNORA66	0
SEPT7	3147
LOC107986783	0
LOC100419774	0
SEPT7P3	0
PPP1R14BP4	0
LOC107986734	0
LOC105375233	0
LOC101928618	0
MARK2P13	0
MARK2P7	0
LOC100127934	0
EEPD1	143
KIAA0895	293
ANLN	2664
AOAH	22
AOAH-IT1	0
NPM1P18	0
ELMO1	5
LOC105375235	0
ELMO1-AS1	0
RNU6-970P	0
RPS17P13	0
RNU6-565P	0
RPS10P14	0
NECAP1P1	0
GPR141	6
LOC100420413	3
NME8	0
SFRP4	0
EPDR1	199
LOC105375236	0
RN7SL692P	0
STARD3NL	528
TARP	0
TRG	11
TRGC2	0
TRGJ2	0
TRGC1	0
TRGJ1	0
TRGJP	0
TRGJP1	0
RNU6-210P	0
LOC107986784	0
TRGV11	0
TRGVB	0
TRGV10	0
LOC103689914	0
TRGV9	0
TRGVA	0
TRGV8	0
TRGV7	0
TRGV6	0
RN7SKP123	0
TRG-AS1	2
TRGV5P	0
TRGV5	0
TRGV4	0
TRGV3	0
TRGV2	0
TRGV1	0
AMPH	0
RN7SL83P	0
KRT8P20	0
MTF2	788
FAM183BP	0
VPS41	1221
POU6F2	1
POU6F2-AS2	0
LOC105375239	0
POU6F2-AS1	0
LOC105375238	0
LOC105375237	1
LOC105375240	0
YAE1D1	190
LOC107984911	0
TMED5	964
LOC100101126	6
LOC646999	0
LOC107986785	1
RALA	1391
LINC00265	50
RNU6-719P	0
CICP22	0
LOC101928688	0
LOC100422519	0
LOC100129321	0
CCDC18	178
RWDD4P2	2
RN7SL496P	0
CDK13	544
HIGD1AP7	0
MPLKIP	502
SUGCT	140
THUMPD3P1	0
LOC105375245	0
LOC107986786	0
LOC101928716	3
RPL36AP11	0
LOC105375244	0
LOC105375243	0
LOC105375242	1
LINC01450	0
LINC01449	1
LOC105375241	0
LOC105375246	0
LOC107986787	0
LOC105379725	0
LOC105375247	0
LOC107985521	1
LOC107986789	0
INHBA	7
INHBA-AS1	0
LOC107986788	0
LOC105375248	0
GLI3	0
HMGN2P30	0
LOC105375249	0
LOC105375250	0
LOC105375251	0
LOC100130531	0
LINC01448	0
TCP1P1	0
LOC107986735	0
C7orf25	178
PSMA2	2240
LOC105375252	4
MRPL32	912
LOC105375253	0
LOC105375254	0
LOC107986790	0
CCDC18-AS1	45
HECW1	225
HECW1-IT1	0
RNU7-35P	0
RNU6-575P	0
RPL18AP10	0
LOC102724903	1
LOC100506895	3
STK17A	378
COA1	1210
DR1	1591
LOC107986727	0
BLVRA	478
LOC102724946	2
URGCP-MRPS24	8
MRPS24	883
URGCP	519
LOC107986791	6
TUBG1P	0
UBE2D4	160
POLR2J4	78
LOC100421273	1
SPDYE1	12
RASA4CP	8
LINC00957	4
DBNL	592
PGAM2	2
POLM	215
AEBP1	0
FNBP1L	1619
POLD2	2422
RNA5SP230	0
MYL7	0
GCK	0
LOC105375258	0
LOC105375257	0
YKT6	2338
CAMK2B	7
NUDCD3	1510
RPL32P18	0
RNA5SP53	0
RNU6-1097P	0
RPL36AP27	0
NPC1L1	9
DDX56	1658
TMED4	1428
OGDH	1801
ZMIZ2	1674
LOC105375259	10
PPIA	16979
LOC105375260	1
LOC105376686	0
TRNAC-GCA	0
H2AFV	1740
LOC105375261	1
LOC107986728	2
PURB	619
LOC105375262	0
MRPS23P1	0
MYO1G	3
SNHG15	694
SNORA9	0
BCAR3	902
LOC102723334	6
CCM2	513
LOC100128364	0
NACAD	1
TBRG4	1903
SNORA5A	0
SNORA5C	0
SNORA5B	0
RAMP3	0
LOC107986736	1
LOC100129046	13
LOC100419775	0
ELK1P1	0
LOC107986737	0
ADCY1	0
SEPT7P2	80
GTF2IP13	10
RNU6-241P	0
LOC730234	24
CICP20	1
SEPT14P7	2
LOC102723480	12
IGFBP1	0
IGFBP3	0
LOC102723446	2
RNU7-76P	0
LOC105375264	0
FTLP15	0
TTC4P1	0
ZNF619P1	0
LOC107986792	0
LOC105375265	0
MIG7	21
LOC105375266	0
HMGN1P19	0
LOC730338	0
EPS15P1	0
LOC105375267	0
LOC105375268	0
MRPL42P4	0
LOC647145	0
LOC107986793	3
TNS3	158
LINC01447	0
C7orf65	0
LINC00525	0
PKD1L1	218
C7orf69	0
HUS1	284
LOC105375270	0
SUN3	72
C7orf57	2
UPP1	1926
TRR-TCT1-1	0
LOC105375271	0
ABCA13	1
LOC105375272	0
LOC105375273	0
CDC14BL	0
GDI2P1	0
CDC14C	0
DDX43P2	0
VWC2	0
ZPBP	0
DNTTIP2	1814
GNL2P1	0
C7orf72	0
IKZF1	0
RNU6-1091P	0
FIGNL1	464
DDC	1
DDC-AS1	0
GRB10	987
RPL39P23	0
COBL	810
GCLM	843
RPL7L1P2	0
CICP17	0
LOC101928675	2
LOC100133177	1
LOC107986795	1
LOC107986794	0
LOC102723533	0
LOC105375277	0
ROBO2P1	0
LOC105375278	0
CHCHD2P5	0
RN7SL292P	0
LOC107986738	0
LOC107986796	0
LOC101928257	0
SGO1P2	0
LOC392027	0
POM121L12	0
HAUS6P1	5
RNF138P2	0
LOC105375282	0
MTND4P11	0
RNU1-14P	0
RN7SKP218	0
GS1-278J22.2	0
LINC01446	0
RNU2-29P	0
RAC1P9	0
HAUS6P3	6
LOC107986739	0
HPVC1	0
LINC01445	0
MTND3P21	0
SLC25A5P3	0
VSTM2A	0
VSTM2A-OT1	0
RNU6-1125P	0
RPL31P35	0
SEC61G	920
LOC100996654	1
LOC643168	0
LOC105375284	1
EGFR	1470
MTCO3P21	0
LOC107986797	12
EGFR-AS1	7
ELDR	0
LOC100130121	0
CALM1P2	0
LOC100129276	0
LANCL2	195
VOPP1	165
LOC107986798	0
LOC105375287	0
MTATP6P13	0
CDC42P2	0
TUBBP6	0
LOC643348	0
FKBP9P1	5
RNU6-389P	0
LOC100420539	0
SUMO2P3	2
CICP11	0
LOC107986799	3
LOC100419984	0
MTCO2P21	0
LOC101928755	17
LOC101060341	5
LOC102723656	0
PSPHP1	309
RNU6-1126P	0
SEPT14	0
CICP12	0
LOC100420540	0
LOC101409255	0
ZNF713	52
MTCO1P21	0
MRPS17	345
GBAS	1140
PSPH	631
CCT6A	7335
SNORA15	0
SUMF2	1996
PHKG1	308
CHCHD2	5100
NUPR2	0
LOC105375288	0
ABCA4	8
LOC442309	0
LOC100130909	0
CCNJP1	0
LOC441228	0
LOC154937	0
RNU6-1335P	0
SEPT14P24	0
CICP8	0
LOC731631	1
LOC100419985	0
LOC105378858	0
LOC100533648	0
LOC100419986	0
LOC100533649	0
LOC107986800	13
LOC105375292	0
LOC101930109	0
RNU6-1052P	0
LOC650226	0
LOC728376	0
LOC100240728	0
RN7SL440P	0
RBM22P3	0
DKFZp434L192	0
VN1R24P	0
NMD3P2	0
LOC100419642	0
LOC101928401	0
VN1R25P	0
LOC100130210	0
LOC346296	0
LOC100289196	0
ARHGAP29	5366
LOC105375291	0
TRIM60P16	0
LOC100533632	0
LOC102723684	0
LOC105375289	0
VN1R26P	0
LOC100533633	0
LOC728416	0
LOC100533652	0
CICP28	0
LOC107985092	4
LOC401357	0
LOC100419987	0
LOC100533650	0
LOC100533651	0
LOC100507393	0
LOC101928507	0
LOC107986801	0
LOC105375294	0
LOC105375295	0
LOC100130849	0
GAPDHP29	0
LOC100287294	0
TNRC18P3	0
SLC29A4P1	0
PHKG1P4	0
LOC100418714	0
LOC107986740	0
ZNF479	0
LOC105375296	0
LOC100101483	0
LOC105378859	21
VN1R27P	0
GUSBP10	0
MTATP6P8	0
MTCO3P10	0
MTND5P6	0
MTND6P29	0
MTCYBP29	0
MTND1P4	0
NMTRQ-TTG13-1	0
MTND2P6	0
ABCD3	1150
MTCO1P10	0
MTCO2P10	0
MTATP6P10	0
MTCO3P4	0
MTND4LP4	0
MTND4P5	0
MTND5P7	0
MTCYBP5	0
GUSBP12	0
LOC105375297	0
RPL21P26	0
RNU7-157P	0
LOC105375298	0
LOC100419779	0
LOC105375299	0
LOC100653233	0
VN1R28P	0
SAPCD2P2	0
ZNF716	1
VN1R29P	0
F3	500
LOC105375300	0
LOC105375301	0
NCOR1P3	0
LOC100420545	0
BSNDP4	0
LOC105375302	0
LOC100420541	0
LOC102723842	0
LOC101060796	0
RNU6-417P	0
LOC105378861	0
LOC100419991	0
ZNF90P3	0
SAPCD2P4	0
SEPT14P1	0
LOC100421386	0
PHKG1P1	0
SEPT7P4	0
ZNF733P	0
ARAFP3	0
VN1R30P	0
KATNBL1P2	0
LOC102724738	0
LOC100287704	0
LOC101929114	0
LOC101929088	0
VN1R31P	0
VN1R32P	0
LOC101929050	0
LOC101929022	0
LOC100287834	0
SLC25A1P2	0
LINC01057	1978
LOC107986802	0
VN1R33P	0
ARAFP2	0
ZNF734P	0
SEPT7P5	0
PHKG1P2	0
SLC29A4P2	0
TNRC18P2	0
LOC105375313	0
PGBD4P7	2
LOC105375314	0
LOC105375315	0
LOC101060128	3
LOC107986729	0
LOC100996414	0
LOC100996365	0
LOC100996428	0
LOC107986804	0
LOC107986803	0
LOC102724777	0
RPL23AP24	0
NPHP4	285
LOC105378860	0
LOC107986805	0
LOC107986730	0
GABPAP	3
LOC107986806	0
NMD3P1	0
LOC105375318	0
SLC25A1P3	0
VN1R34P	0
ARAFP1	0
VN1R35P	0
VN1R36P	0
LOC107986731	0
LOC100419780	0
LINC01005	0
LOC105375317	0
ZNF727	0
TRIM60P17	0
GUSBP6	0
MTND4P2	0
MTND4LP2	0
SLC44A3	140
MTND3P2	0
MTCO3P8	0
MTATP6P18	0
MTCO2P8	0
MTCO1P8	0
MTND2P4	0
MTND1P2	0
RPL6P20	0
VN1R37P	0
VN1R38P	0
CNN3	1652
SAPCD2P1	0
ZNF735	0
LOC105375319	0
ZNF679	0
VN1R39P	0
LOC105375323	0
LOC105375322	0
ZNF736	0
TRIM60P18	0
LOC105375321	0
LOC105378862	1
LOC105375324	0
YWHAEP1	0
VN1R40P	0
ZNF680P1	0
VN1R41P	0
ZNF680	116
HNRNPCP7	0
BNIP3P42	0
LOC100133092	0
LOC100129293	0
LOC729970	1
LOC100128885	0
LOC641746	0
LOC105375326	0
ZNF107	195
BNIP3P11	0
LOC644387	0
ZNF138	127
SEPHS1P1	0
EEF1DP4	0
ALG14	140
ZNF273	89
LOC441239	0
VN1R42P	0
MTDHP1	0
LOC105375328	0
VN1R43P	0
ERV3-1-ZNF117	43
ZNF117	9
ERV3-1	31
LOC105375330	0
LOC105378863	0
RNU6-1229P	0
LOC105375329	0
LOC441241	0
CCT6P3	77
GTF2IP14	7
LOC101929360	3
INTS4P1	1
LOC107986705	10
LOC107986706	0
CLUHP7	0
LOC101928098	0
LOC105375334	6
LOC100419781	0
RSL24D1P3	0
LOC100533634	1
ZNF92	179
LOC101929322	3
LOC105375333	0
LOC402279	0
LOC441242	28
INTS4P2	1
TMEM56	581
CCT6P1	75
SNORA22	0
GTF2IP5	4
RNU6-912P	0
LOC105375335	0
VKORC1L1	1101
LOC84214	12
RNU6-973P	0
GUSB	555
LOC105375336	0
KCNAB2	267
TMEM56-RWDD3	10
LOC100419772	0
LOC644667	0
ASL	818
CRCP	731
TPST1	269
RNU6-313P	0
LINC00174	46
RNU6-96P	0
GTF2IP9	3
SKP1P1	1
LOC101928118	0
LOC729126	0
LOC107986704	1
GS1-124K5.4	39
LOC346329	0
LOC100420547	0
GS1-124K5.11	197
SAPCD2P3	2
RPL35P5	0
KCTD7	67
LOC100996437	2
RWDD3	117
RABGEF1	546
LOC107986707	5
LOC100420954	0
GTF2IRD1P1	131
GTF2IP23	14
LOC107983971	2
RNU6-1254P	0
LOC644794	52
RPL31P38	0
TMEM248	799
LINC01760	0
RN7SL43P	0
SBDS	1126
TYW1	448
LOC107986807	1
PMS2P4	23
SPDYE21P	0
STAG3L4	281
LINC01372	1
LOC105375337	1
LOC105378864	0
LOC105375340	0
LOC107986741	0
LOC102723427	0
LOC105375341	0
MTND4P3	0
LOC100419458	0
RNA5SP231	0
LOC105375342	0
LOC105375343	0
RNU6-832P	0
LOC105379825	0
LOC105375344	0
LOC105375345	0
MTCO2P25	0
MTCO1P25	0
RNU6-229P	0
LOC105375346	0
LOC100507468	0
AUTS2	0
LOC107986708	0
LOC107986709	0
LOC101928169	0
LOC105375347	0
LOC100967223	0
WBSCR17	0
RN7SKP75	0
CALN1	0
RNA5SP232	0
RPS28P6	0
ABCF2P2	0
LOC107985420	0
TYW1B	74
LOC107986723	0
SBDSP1	650
RN7SL625P	0
SPDYE7P	2
POM121	822
NSUN5P2	47
TRIM74	0
LOC100101148	0
LINC01761	0
LOC107986808	40
STAG3L3	12
PMS2P7	32
SPDYE8P	0
PMS2P8	1
SPDYE11	0
SPDYE9P	0
PMS2P6	1
SPDYE10P	0
GTF2IP4	75
LOC100996635	2
PHBP5	0
NCF1B	0
GTF2IRD2P1	1
POM121B	26
NSUN5	1250
TRIM50	2
FKBP6	7
RNU6-1080P	0
FZD9	14
BAZ1B	4183
CHD5	242
LOC101928219	0
RNU6-1198P	0
BCL7B	395
TBL2	1025
MLXIPL	532
VPS37D	195
DNAJC30	108
WBSCR22	2277
STX1A	531
LOC105375350	7
LOC102723661	0
RN7SL265P	1
ABHD11-AS1	4
ABHD11	492
CLDN3	106
CLDN4	5127
WBSCR27	368
WBSCR28	12
ELN	2
LOC107986809	4
LIMK1	1300
RNU1-130P	0
EIF4H	5260
LAT2	162
RFC2	917
LOC107986742	0
CLIP2	1562
GTF2IRD1	679
RNA5SP233	0
LOC107986810	1
GTF2I	613
LINC01787	1
LOC101926943	0
PHBP15	0
NCF1	1
GTF2IRD2	22
STAG3L2	43
PMS2P5	66
SPDYE12P	3
LOC105375352	0
GATSL2	500
LOC107986811	2
LOC101060164	0
RCC1L	637
GTF2IRD2B	19
NCF1C	0
GTF2IP1	16
PHBP6	0
LOC107986710	0
SPDYE13P	0
LOC441259	0
SPDYE14P	0
PMS2P10	1
UBE2WP1	0
SPDYE15P	0
PMS2P2	16
STAG3L1	4
LOC541473	1
TRIM73	0
NSUN5P1	101
POM121C	749
SPDYE5	8
PMS2P3	50
HIP1	977
EEF1A1P11	0
CCL26	17
CCL24	2
LOC100129130	0
RHBDD2	1041
POR	3690
RPL7L1P3	0
SNORA14A	0
TMEM120A	246
STYXL1	555
LOC105378866	0
MDH2	7167
RNU6-863P	0
GTF2IP7	1
LOC645324	0
LOC100996476	0
LOC107986711	3
LOC100420548	0
SRRM3	210
HSPB1	3996
YWHAG	5743
RN7SL831P	0
LOC107986732	0
SSC4D	56
ZP3	175
DTX2	204
FDPSP2	5
UPK3B	10
SPDYE16	0
LOC100133091	0
POMZP3	0
LOC105375356	0
NDUFS5P2	0
LOC107986712	2
LOC107986713	0
LOC105375358	0
DTX2P1	13
FDPSP7	0
LOC105375361	0
DTX2P1-UPK3BP1-PMS2P11	13
UPK3BP1	0
PMS2P11	2
SPDYE17	0
LOC105376687	0
RPL7P9	468
PMS2P9	18
SPDYE18	0
LOC100422695	0
FAM185BP	1
RPL7AP43	0
CCDC146	126
FGL2	5
LOC105375359	1
LOC102723791	0
GSAP	4
RN7SKP270	0
LOC107986714	0
LOC101927243	0
GCNT1P5	0
PTPN12	1943
LOC105375363	0
APTR	138
RSBN1L	380
TMEM60	119
PHTF2	707
LOC105375368	4
PTBP2	185
MAGI2	7
RPL13AP17	0
LOC100124402	0
MAGI2-AS2	0
RNU6-337P	0
LOC100421387	0
LOC105375366	0
RNU6-530P	0
MAGI2-AS3	0
LOC101059916	0
DPYD	107
LOC105375369	0
RNA5SP234	0
LOC105375370	0
LOC105375371	0
RNU6-849P	0
LOC105375372	0
RPL10P11	0
GNAI1	2639
LOC107986743	0
RN7SL869P	0
DPYD-AS1	0
LOC107986744	0
RN7SL35P	0
LOC105375373	0
LOC101927269	0
SNRPBP1	0
GNAT3	0
LOC107986812	0
CD36	2
SEMA3C	524
LOC100420647	0
LOC105378867	0
EIF4EP4	0
LOC105369146	0
LOC100128317	0
DDX43P3	0
HGF	0
CACNA2D1	15
LOC101927356	0
LOC107986813	0
MTHFD2P5	0
LOC105375376	0
SEC63P1	2
PCLO	292
RNA5SP235	0
LOC105375377	0
SEMA3E	56
LOC105375378	0
RAD23BP2	0
LOC107986745	0
SEMA3A	2999
RPL7P30	0
LOC101927378	0
RPL26P9	0
HMGN2P11	0
HNRNPA1P8	2
SEMA3D	80
HSPA8P16	0
DYNLL1P7	0
LINC00972	0
SOCS5P1	0
LOC105375381	0
GRM3	3
LOC105375382	1
DPYD-AS2	0
LOC107984122	7
LOC107986814	0
KIAA1324L	684
LOC101927420	14
DMTF1	912
TMEM243	159
LOC105375384	8
TP53TG1	0
CROT	0
ABCB4	1
LOC100419654	0
ABCB1	337
HNRNPA1P9	1
RUNDC3B	239
SLC25A40	297
DBF4	637
ADAM22	162
LOC105375386	0
SRI	1150
LOC102723885	0
STEAP4	10
RPL22	12531
MIR137HG	0
LOC107986815	0
EIF4A1P13	0
LOC100419447	0
LOC100128464	0
KPNA2P2	0
PQLC1P1	0
EEF1A1P28	0
LOC107986816	0
ZNF804B	0
C7orf62	0
LOC105375387	0
LOC107986817	0
RNU6-274P	0
STEAP2-AS1	0
DPY19L2P4	3
STEAP1	378
STEAP2	408
LOC107986819	1
CFAP69	35
LOC107986818	0
LOC107986715	1
LOC101927446	0
GTPBP10	833
LOC101409256	1
CLDN12	510
LOC102723899	41
CDK14	475
TVP23CP1	0
PTP4A1P3	0
FZD1	154
NFU1P2	0
LOC105375392	0
NIPA2P1	0
LOC107986716	0
LOC101927473	0
MTERF1	233
AKAP9	1125
CYP51A1	1886
CYP51A1-AS1	6
LRRD1	2
KRIT1	386
LINC01776	0
ANKIB1	1204
LOC105375396	0
CHCHD4P1	0
GATAD1	632
ERVW-1	2
PEX1	593
RBM48	222
FAM133B	345
LOC105375397	0
SNX7	407
CDK6	1742
RNU6-10P	0
LOC101927497	3
RN7SL7P	0
SAMD9	449
SAMD9L	1
HEPACAM2	1
VPS50	288
CALCR	3
PLPPR5	0
LOC105375400	0
RPS27P17	0
NDUFAF4P2	0
TFPI2	0
LOC105375401	0
GNGT1	4
LOC105375402	0
GNG11	0
LOC100129620	0
BET1	377
LOC105375403	0
LOC107986820	2
LOC101927525	3
LOC107986821	0
COL1A2	0
LOC105375404	2
RNU6-1328P	0
CASD1	77
SGCE	275
PLPPR4	38
PEG10	55
RPS3AP25	0
RNU6-956P	0
ATP5F1P2	0
GRPEL2P3	0
RN7SKP129	0
ARF1P1	0
PPP1R9A	292
HINT1P2	0
LOC105375405	0
LOC107985093	0
RNU4-16P	0
PON1	4
LOC100533722	0
PON3	24
LOC107986822	0
PON2	851
LOC107986823	0
ASB4	7
PDK4	95
LOC107986824	1
LOC107985733	0
LOC107985421	0
LOC107986746	0
LOC105375409	0
LOC105375408	0
DYNC1I1	12
SLC25A13	236
CYCSP18	0
RPL21P74	0
RNU6-532P	0
RNU6-364P	0
LINC01708	0
LOC105375410	0
RNU7-188P	0
LOC105375411	0
C7orf76	0
LOC105375412	0
LOC107986825	0
LOC100506136	9
SEM1	1043
LOC105375414	0
MARK2P10	0
PALMD	0
RN7SL252P	0
DLX6-AS1	0
DLX6	0
DLX5	0
SDHAF3	491
HMGB3P21	0
LOC107984034	0
LOC105375417	0
RPL7AP40	0
LOC107986826	0
HMGB3P10	0
LOC105375416	0
AP1S2P1	0
RN7SKP104	0
TAC1	0
ASNS	14233
SNRPCP9	0
RPS3AP29	1
LOC107986827	6
OR7E7P	0
FRRS1	257
OR7E38P	10
MGC72080	30
OCM2	0
RN7SL478P	0
LMTK2	728
BHLHA15	4
TECPR1	357
BRI3	1047
BAIAP2L1	2417
RNU4-75P	0
RPS3AP26	20
LOC442713	0
RPS26P33	0
NPTX2	0
LOC105375419	0
LOC105375418	0
RNU6-393P	0
TMEM130	6
TRRAP	2069
RPL39P9	0
SCARNA28	1
LOC100419643	0
LOC101927550	12
SMURF1	857
KPNA7	0
MYH16	34
LOC105375421	0
ARPC1A	3202
ARPC1B	2248
PDAP1	3975
AGL	713
BUD31	1257
ATP5J2-PTCD1	0
PTCD1	534
CPSF4	501
LOC100131859	0
ATP5J2	1290
TRW-CCA5-1	0
ZNF789	19
ZNF394	331
ZKSCAN5	447
SLC35A3	502
LOC100419451	0
FAM200A	178
LOC105375422	1
ZNF655	566
GS1-259H13.2	42
ZSCAN25	181
LOC442603	4
CYP3A5	17
CYP3A7-CYP3A51P	0
CYP3A51P	0
RNU6-750P	0
CYP3A7	0
CYP3AP2	0
CYP3A4	0
CYP3A137P	0
CYP3A43	0
CYP3A52P	0
OR2AE1	0
TRIM4	656
LOC101927610	2
GJC3	0
LOC102724450	1
RNU6-1318P	0
AZGP1	6
AZGP1P1	2
LOC100128334	0
LOC105375423	0
ZKSCAN1	2629
ZSCAN21	125
ZNF3	680
COPS6	1687
MCM7	4353
MFSD14A	254
AP4M1	148
TAF6	1035
LOC105375424	1
CNPY4	13
MBLAC1	10
LAMTOR4	600
RPL7P60	0
C7orf43	194
SASS6	299
GAL3ST4	30
GPC2	62
STAG3	22
LOC102724025	1
GATS	108
PVRIG	4
LOC107986828	0
LOC105375427	0
LOC105375426	2
TRMT13	424
SPDYE3	32
PMS2P1	185
STAG3L5P-PVRIG2P-PILRB	277
STAG3L5P	15
PVRIG2P	6
PILRB	45
PILRA	7
ZCWPW1	16
MEPCE	610
LRRC39	13
PPP1R35	346
LOC101927632	20
C7orf61	21
TSC22D4	579
NYAP1	133
LOC107986829	0
RN7SL416P	0
AGFG2	181
IRS3P	0
SAP25	1
DBT	778
LRCH4	491
ZASP	0
FBXO24	10
PCOLCE-AS1	1
PCOLCE	27
MOSPD3	349
TFR2	70
ACTL6B	0
LOC105375429	0
GNB2	3169
RPL23AP90	0
GIGYF1	501
POP7	667
EPO	0
ZAN	0
EPHB4	1229
LOC107986831	0
LOC105375430	5
LOC107986830	0
SLC12A9	238
TRIP6	1279
BRI3P1	3
SRRT	1786
UFSP1	28
ACHE	37
RN7SL549P	0
RPS29P15	0
LOC105375431	5
MUC3A	573
MUC12	64
LOC102724094	4
RTCA-AS1	7
MUC17	0
RN7SKP54	0
TRIM56	480
SERPINE1	3000
AP1S1	3105
VGF	2621
NAT16	63
MOGAT3	1
DGAT2L7P	3
RTCA	688
RPSAP46	0
PLOD3	1073
ZNHIT1	1075
CLDN15	166
FIS1	709
RNU6-1104P	0
AZGP1P2	0
LOC101927721	0
LOC101927746	269
IFT22	329
RNF207	69
COL26A1	36
LOC105379743	0
LINC01007	0
LOC107986832	0
MYL10	0
CUX1	3162
SH2B2	159
LOC107986717	4
PMS2P12	4
LOC646970	0
SPDYE6	2
LOC100289561	59
LOC100630923	55
PRKRIP1	267
LOC105375433	3
ORAI2	218
ALKBH4	235
LRWD1	823
CDC14A	110
POLR2J	359
RASA4B	7
POLR2J3	6
LOC107983993	13
SPDYE2	15
LOC102724229	15
RASA4	6
POLR2J2	22
UPK3BL	6
BCAS2P2	0
SPDYE2B	31
RASA4DP	2
FBXL13	27
FAM185A	31
RPL7AP39	2
LOC100422696	0
RNU6-1136P	0
RN7SKP198	0
LRRC17	5
NFE4	0
LOC105379827	0
ARMC10	262
CRYZP1	0
NAPEPLD	4
RPL19P12	0
LOC105375434	4
RPL23AP95	0
DPY19L2P2	5
S100A11P1	0
PMPCB	1495
DNAJC2	886
GPR88	0
PSMC2	1186
RPS29P16	0
SLC26A5	4
LOC101927870	0
RELN	2
RN7SKP86	0
LOC105375435	0
ORC5	572
LHFPL3	0
EIF4BP6	167
RPL7AP17	0
LOC105375436	0
LHFPL3-AS1	0
LHFPL3-AS2	0
RN7SL8P	0
LOC101927902	7
LINC01004	16
KMT2E-AS1	20
KMT2E	561
SRPK2	1286
RPL36P12	0
LINC01349	0
RWDD4P1	1
RNU6-1322P	0
LOC101927923	2
PUS7	801
LOC100131785	2
RINT1	558
EFCAB10	12
YBX1P2	0
ATXN7L1	244
RPL13AP16	0
RPL36AP12	0
CDHR3	29
LOC107986833	0
SYPL1	1498
DCAF13P1	1
RNU6-392P	0
NAMPT	2153
LARP1BP2	0
CTB-30L5.1	0
LOC105375440	0
CCDC71L	231
VCAM1	0
RNA5SP236	0
PIK3CG	0
PRKAR2B	182
LOC105375441	0
HBP1	5
COG5	0
RPL37AP6	0
GPR22	0
DUS4L	5
BCAP29	52
ICMT	1364
EXTL2	579
WBP1LP2	17
LOC105375443	3
BANF1P5	0
SLC26A4-AS1	0
SLC26A4	22
LOC101927974	30
CBLL1	943
SLC26A3	0
PIGCP2	0
LOC105375444	0
SLC30A7	774
LOC105375445	0
DLD	1746
LAMB1	653
LAMB4	0
LOC107986834	0
LOC107986835	0
LOC105375446	0
NRCAM	0
LOC102724363	0
RNU7-83P	0
HNRNPA1P68	2
PNPLA8	665
RPL7P32	0
THAP5	789
DNAJB9	372
LOC105375448	0
LOC100419644	0
LOC107986836	0
C7orf66	0
BUB3P1	0
LOC100421901	0
DPH5	702
LOC100128056	0
EIF3IP1	0
RPL3P8	0
LOC100419782	0
LOC105375451	0
LOC105375450	0
LOC105375452	0
IMMP2L	259
LRRN3	0
LOC100420226	0
LOC102606465	58
DOCK4	157
DOCK4-AS1	0
RNA5SP237	0
RPL7AP42	0
ZNF277	721
RN7SKP187	0
LOC105375456	0
MTND5P8	0
MTND6P24	0
MTCYBP24	0
LOC107985094	0
IFRD1	1742
LOC105375457	2
LSMEM1	39
NPM1P14	0
LOC100996249	0
LOC101928012	0
MIPEPP1	0
TMEM168	488
BMT2	232
HRAT17	0
LOC101928334	1
GPR85	0
LOC107986837	0
LINC00998	1080
PPP1R3A	0
FOXP2	176
RPL36P13	0
RNA5SP238	0
MDFIC	212
LINC01393	0
LOC101928370	0
LINC01392	0
RAC1P6	0
LOC100506489	0
LOC105375461	0
LOC105375462	0
LOC102724407	0
TFEC	0
TES	3691
LOC102724434	1
LOC105375463	1
S1PR1	2
LOC107986838	40
LOC107986839	1
CAV2	1472
CAV1	2187
LINC01510	1
MET	5828
CAPZA2	2192
LOC100418716	3
LOC105375465	0
RNA5SP239	0
RPS20P6	0
ST7-AS1	2
ST7	176
ST7-OT4	1
TPM3P1	1
ST7-AS2	0
ST7-OT3	0
LOC105375466	0
LOC100421782	0
MTND2P37	0
LINC00337	8
PPIAP7	0
MTND4P6	0
WNT2	1
LOC105375467	0
ASZ1	1
LOC100130680	0
LOC105375468	0
CFTR	0
CTTNBP2	122
LOC105375469	1
LOC105375470	7
LOC102723784	0
LSM8	559
ANKRD7	0
LOC102724495	0
LOC105375471	0
LOC105375472	0
LOC107986747	0
LOC105375473	0
LOC100135063	0
LOC648442	0
LOC107986748	0
LINC01307	0
LVCAT5	0
LOC107986840	0
RNU1-29P	0
LOC105375476	0
LOC105375477	0
KCND2	0
RNU6-581P	0
TSPAN12	142
ING3	273
RNA5SP240	0
LOC105378872	0
CPED1	11
HMGN1P18	0
RNA5SP241	0
RNU6-517P	0
WNT16	679
FAM3C	4151
CYCSP19	3
RPL18P4	0
LOC105375478	0
RN7SKP277	0
RNU6-965P	0
PNPT1P2	0
PTPRZ1	1
AASS	135
RNU7-154P	0
LOC102724527	0
LOC100130618	0
RPL31P37	0
FEZF1	9
FEZF1-AS1	42
CADPS2	354
RPSAP19	1
LOC105375481	0
RPS26P31	1
RNF133	0
RNF148	0
LOC100422456	0
LOC105375482	0
TAS2R16	0
SLC13A1	2
LYPLA1P1	0
IQUB	10
