Gene Symbol	SKOV_MOCK
ANKRD26P4	0
LOC105370149	0
LOC105370150	0
RXFP2	0
LOC105370152	0
EEF1DP3	2
RPS2P10	0
FRY-AS1	0
FRY	53
ZAR1L	1
BRCA2	563
IFIT1P1	2
N4BP2L1	17
N4BP2L2	1262
ATP8A2P2	0
MINOS1P1	6
N4BP2L2-IT2	68
AGTRAP	473
TRK-CTT13-1	0
LOC107984584	0
PDS5B	1205
RNY1P4	0
LINC00423	0
TOMM22P3	0
KL	0
STARD13	154
STARD13-AS	0
LOC105370154	0
LOC102723406	0
MGST3	940
LOC107984551	0
RFC3	1378
RNU5A-4P	0
LOC105370156	0
LOC107984589	2
VDAC1P12	0
LOC105370158	0
LINC00457	0
GAMTP2	0
LOC105370159	0
ALDH9A1	1437
LOC107987189	0
NBEA	406
SCAND3P1	0
PHBP13	0
MAB21L1	0
LOC105370161	0
LINC00445	0
DCLK1	26
LOC105370163	0
NMTRQ-TTG10-1	0
RPS13P1	0
LOC107984604	0
CCDC169-SOHLH2	0
SOHLH2	1
CCDC169	0
RNU6-71P	0
SPG20	0
SPG20-AS1	0
CCNA1	0
HIST1H2APS6	0
LOC102723490	5
RPL21P27	0
SERTM1	0
GAPDHP34	0
TCEAL4P1	0
ARL2BPP3	0
NDE1P2	0
RFXAP	99
SMAD9	122
LAMTOR3P1	0
RPL29P28	0
EIF4A1P5	0
LOC440700	1
ALG5	1364
EXOSC8	1709
SUPT20H	1229
LOC105370165	0
CSNK1A1L	0
RN7SKP1	0
RPS12P24	0
LOC105377814	0
LINC01048	0
LINC00547	0
LOC105371581	0
POSTN	0
TRPC4	0
RNA5SP26	0
LOC101929077	0
HSPD1P9	0
LINC00571	0
UFM1	2399
LINC00437	0
LOC105370167	0
LINC00366	0
TMCO1	2086
PRDX3P3	0
FREM2	0
RNU6-56P	0
FREM2-AS1	0
PLA2G12AP2	0
ANKRD26P2	0
STOML3	0
PROSER1	1171
NHLRC3	72
LOC105370169	0
LOC100147773	3
NXT1P1	0
LOC105370168	0
LOC107984579	0
LOC107984580	0
LHFP	56
LOC105370170	0
COG6	766
RNY4P14	0
CDKN2AIPNLP3	0
RPL26P12	0
AZU1P1	0
LOC105370171	0
LOC107984569	0
LINC00332	0
LINC00548	0
RPL17P51	0
RNY3P9	0
LINC00598	6
RN7SKP2	0
FOXO1	301
LOC101060126	0
UCK2	3336
RLIMP1	2
MRPS31	799
SLC25A15	723
TPTE2P5	26
CYCSP34	2
SUGT1P3	6
ELF1	1431
RGS17P1	0
TRE-TTC1-2	0
WBP4	848
RN7SL597P	0
KBTBD6	667
LOC101929140	4
CALM2P3	0
KBTBD7	120
MORF4L1P4	0
MTRF1	334
LOC100420658	0
RAC1P3	0
LOC105370173	0
NAA16	535
RNU6-57P	0
TUBBP2	0
OR7E36P	0
OR7E155P	0
OR7E37P	0
RGCC	103
LOC105370174	2
RPS3AP10	0
LOC105370175	0
VWA8	742
RN7SL515P	0
RNU6-74P	0
KARSP1	1
VWA8-AS1	3
LOC105370176	0
RPS28P8	0
DGKH	641
RNA5SP64	0
MAPK6PS3	6
CHCHD2P11	0
FHP1	1
AKAP11	1255
FABP3P2	0
LOC105370177	0
TNFSF11	0
LOC107984612	0
FAM216B	0
LOC107984611	0
FAM78B	37
LINC01050	0
LINC00428	3
EPSTI1	31
LOC105370178	0
ZDHHC4P1	0
LOC105370179	0
DNAJC15	721
LINC00400	0
MOCS3P2	0
ENOX1	377
LOC105371586	5
RPL36P19	0
ENOX1-AS2	0
LOC105370181	1
CCDC122	79
LACC1	238
LOC107984576	3
DGKZP1	16
LOC105370182	0
LINC00284	0
LINC00390	1
SMIM2-AS1	22
SMIM2	2
SMIM2-IT1	0
LOC107984601	0
LOC107984552	0
LOC105370297	0
SERP2	0
LOC107984603	0
TUSC8	0
LOC284685	0
TSC22D1	9819
TSC22D1-AS1	6
SMARCE1P5	0
LOC105370186	0
LOC105370185	0
LINC00330	1
LOC105370187	0
LOC107984619	0
TRE-TTC2-1	0
NUFIP1	1105
FMO7P	0
GPALPP1	751
RN7SL49P	1
LOC105370188	3
LOC107984596	0
RN7SKP3	0
LOC101929259	0
GTF2F2	2216
RN7SKP4	0
RNU6-69P	0
KCTD4	7
C1orf167	0
LOC105371590	2
LOC105370190	0
TPT1	45936
SNORA31	3
TPT1-AS1	79
RCN1P2	75
SLC25A30	761
SLC25A30-AS1	0
PPIAP25	0
COG3	836
ERICH6B	0
FMO8P	0
RNA5SP27	0
TIMM9P3	0
COX4I1P2	0
LINC01055	0
AKR1B1P4	0
SPERT	0
SIAH3	0
LOC105370191	0
ZC3H13	3288
CPB2-AS1	20
FMO9P	0
CPB2	1
LCP1	24
RN7SL288P	0
LOC105370192	0
LOC107984578	0
LRRC63	0
RN7SKP5	0
FAM206BP	0
LOC105370194	0
LINC00563	0
FMO10P	0
RUBCNL	24
RNU2-6P	0
RNU6-68P	0
PPP1R2P4	0
LINC01198	0
OR7E101P	0
COX17P1	0
FKBP1AP3	0
LRCH1	712
LOC107984563	0
RPL4P2	1
ESD	3180
HTR2A	0
HTR2A-AS1	0
LOC107984594	0
LOC105370195	0
GNG5P5	0
RN7SL700P	0
LOC105370196	0
NAP1L4P3	0
RPL27AP8	0
FMO11P	1
LOC107984570	17
LINC00562	3
SUCLA2	1431
NUDT15	1190
MED4	877
MED4-AS1	22
LOC105370198	0
POLR2KP2	0
ITM2B	1419
LINC00441	3
CNN2P10	1
RB1	2042
PPP1R26P1	3
PCNPP5	0
LPAR6	5
RCBTB2	16
LOC105370201	0
LINC00462	0
LOC105370202	0
CYSLTR2	0
PSME2P2	0
POGK	1850
LOC107984559	0
FNDC3A	1512
RNU6-60P	0
RAD17P2	1
RNY3P2	0
COX7CP1	0
OGFOD1P1	2
MLNR	2
THAP12P10	0
LOC105370203	16
TADA1	495
CDADC1	216
CAB39L	279
SETDB2-PHF11	172
SETDB2	179
SNRPGP14	0
PHF11	50
RCBTB1	740
LOC105370204	1
ARL11	0
LOC105370205	2
DUTP6	1
EBPL	852
KPNA3	2474
RNY4P30	0
CTAGE10P	0
RNY4P9	0
SPRYD7	949
DLEU2	126
TRIM13	565
KCNRG	40
LOC102724659	0
ILDR2	227
DLEU1	654
RPL18P10	5
ST13P4	6
RPL34P26	0
DLEU1-AS1	1
LOC107984568	0
DLEU7	6
LOC107984567	20
MAEL	2
DLEU7-AS1	3
RNA5SP28	0
RNASEH2B-AS1	1
RNASEH2B	597
GUCY1B2	50
RNA5SP29	0
LINC00371	2
RPL5P31	0
LOC107984554	0
PRELID3BP2	0
RNA5SP65	0
FAM124A	176
SERPINE3	29
INTS6	1420
INTS6-AS1	9
RPS4XP16	9
RN7SL320P	0
SNRPGP11	0
RNU6-65P	0
LOC105371600	1
WDFY2	287
RNY1P6	0
RN7SL413P	0
ATP5F1P1	2
DHRS12	48
LOC107984561	2
LINC00282	0
CCDC70	5
CTAGE3P	6
ATP7B	214
GPA33	9
FABP5P2	1
ALG11	354
UTP14C	646
LOC107984562	13
NEK5	43
LOC101929657	0
NEK3	303
MRPS31P5	165
THSD1P1	12
TPTE2P2	0
LOC105371598	0
LOC103191607	0
LOC105370207	0
THSD1	25
RNY4P24	0
VPS36	644
CKAP2	2487
LOC105370208	0
TPTE2P3	0
HNRNPA1L2	332
MRPS31P4	20
DUSP27	0
SUGT1	2731
CNMD	0
LOC105370209	0
PPIAP26	0
PCDH8	0
OLFM4	0
LINC01065	0
PCDH8P1	0
RN7SL618P	0
RPS17P6	1
ZNF646P1	0
LOC105370210	0
LINC00558	0
LINC00458	0
RPL13AP25	0
LOC105370213	0
LOC107984565	0
HNF4GP1	0
LOC105371601	0
SPATA2P1	0
LOC105370214	0
RN7SKP6	0
PRR20A	0
PRR20B	0
PRR20C	0
PRR20D	0
PRR20E	0
PRR20FP	0
MTCO2P3	0
LINC01363	0
LOC105370216	0
SLC25A5P4	0
RPL31P53	0
LOC105370217	0
PCDH17	0
TRE-CTC4-1	0
RNA5SP30	0
LOC101926897	0
LINC00374	0
RNY4P29	0
MTHFR	266
POU2F1	1922
CTAGE16P	0
LOC105370218	0
LOC105370219	0
LOC105370220	2
DNAJA1P1	0
HMGN2P39	0
POLR3KP1	0
LOC105370221	0
LOC105370224	0
RPP40P2	0
CD247	3
LOC105370223	0
LOC105370222	0
RNU7-88P	0
LOC107984625	0
DIAPH3	2622
DIAPH3-AS1	0
RN7SL375P	0
DIAPH3-AS2	0
LOC105370227	1
RNY4P28	0
LOC101928512	7
LINC00434	0
TARDBPP2	0
LOC105370228	0
TDRD3	529
RNA5SP31	0
LOC105370230	0
EIF4A1P6	0
LINC00378	0
RNY3P5	0
LINC01442	0
AKR1D1P1	0
RNY4P31	0
LOC102723910	0
PCDH20	0
LOC101926951	0
LOC105370231	0
RAC1P8	0
LINC00358	0
LINC01075	0
LOC107984556	0
LOC107985224	6
RPL32P28	0
SQSTM1P1	0
LOC105370232	0
LINC00448	0
LOC105370233	0
LOC105370234	0
LINC00376	0
LOC105370237	0
LOC105370236	0
LINC00395	0
CREG1	1301
LOC105370235	0
OR7E156P	0
LOC647264	0
RNU6-81P	0
PPP1R2P10	0
LOC102723968	0
LOC101927016	0
OR7E104P	0
LOC105377815	0
NFYAP1	0
RPS18P4	0
LINC00355	0
LOC105370238	0
LOC107987190	0
LOC105370239	0
LOC105370240	0
LGMNP1	0
STARP1	0
HNRNPA3P5	1
LOC105370241	0
LINC01052	0
RCSD1	0
LOC105370243	0
LOC105370244	0
LOC105370245	0
TRIM60P19	0
PCDH9	0
LOC105370247	0
RNU7-87P	0
PCDH9-AS2	0
TRP-CGG1-1	0
PCDH9-AS3	0
PCDH9-AS4	0
RPSAP53	0
LOC105370246	0
LINC00364	0
LOC105370248	0
LOC105370249	0
LOC105370250	0
LOC107984622	0
LOC105370252	0
TRP-AGG2-1	0
LOC105370251	0
BCRP9	0
NPM1P22	0
OR7E111P	0
OR7E33P	0
LOC101927072	0
ELL2P3	0
HNRNPA1P18	0
RPL37P21	0
RPS3AP52	0
CLCN6	196
MPZL1	2322
RPL12P34	0
RN7SL761P	0
LINC00550	0
LOC105370254	0
LOC105370253	0
ZDHHC20P4	0
SNRPFP3	0
LINC00383	0
SRSF1P1	0
KLHL1	0
ADCY10	3
RNY3P10	0
PSMC1P13	0
NT5CP3	0
LUC7L3P1	0
ATXN8OS	0
RNU6-54P	0
LOC105370255	0
MTCL1P1	0
LINC00348	0
RABEPKP1	0
MPC2	782
DACH1	0
H3F3BP1	0
RPL21P109	0
RPL35AP31	0
RPS10P21	0
RNA5SP32	0
RPL18AP17	0
RPL21P110	0
RNU6-80P	0
MZT1	975
DCAF6	1037
BORA	732
DIS3	4807
PIBF1	1674
RNU6-79P	0
PSMD10P3	0
KLF5	2360
FABP5P1	0
RNU6-66P	0
RNU7-89P	0
RNU4-10P	0
RNY1P8	0
MARK2P12	0
LOC105377816	0
LINC00393	0
LINC00392	0
LOC107984024	0
LOC105370256	0
KLF12	262
LINC00402	0
RNY1P5	0
GCSHP5	52
RPL21P108	0
LOC100288208	0
LINC00381	0
LOC107987191	0
LINC00347	0
LOC105370260	0
RIOK3P1	0
LOC107984620	0
RNU6-38P	0
SSR1P2	0
GPR161	333
CTAGE11P	0
LINC01078	0
TBC1D4	1818
COMMD6	968
UCHL3	975
LMO7-AS1	0
LMO7	356
FAM204CP	0
LMO7DN	0
LMO7DN-IT1	0
TIPRL	2024
RN7SL571P	0
LOC105370262	0
LOC105370261	0
LOC105370263	0
LOC105370264	0
LOC107984586	0
LOC105370266	0
LOC105370265	0
LOC107984587	0
KCTD12	234
RPL34P1	0
BTF3P11	0
LOC105370269	0
ACOD1	0
RPL7P44	0
DHX9P1	2
CLN5	924
FBXL3	819
MYCBP2	2614
MYCBP2-AS1	0
LOC107984564	1
LOC107985453	0
LOC105370271	0
SCEL	5
SCEL-AS1	0
RNY3P7	0
SPTLC1P5	0
LOC100129307	0
SLAIN1	0
EDNRB-AS1	0
EDNRB	0
NPPA-AS1	26
SFT2D2	120
RN7SL810P	0
LINC01069	0
LINC00446	0
RNF219-AS1	0
SRGNP1	0
RNY3P3	0
RPL31P54	0
ELOCP23	0
LOC107987188	0
POU4F1	0
ANKRD36BP1	182
RNF219	1288
LOC105370272	2
RPL21P111	1
LINC00331	0
HSPD1P8	0
CCT5P2	0
CCT5-2P	0
LOC105370273	0
NIPA2P5	0
BCAS2P3	0
RNU6-1310P	0
RBM26	2315
RNA5SP33	0
RBM26-AS1	67
LOC105370274	3
NDFIP2-AS1	0
NDFIP2	1899
LINC01068	0
LINC01038	0
LINC00382	0
LINC01080	0
TBX19	70
LOC101927216	0
LOC105370275	0
LOC101927238	0
SPRY2	138
LOC105370276	0
RNU6-61P	0
HNRNPA1P31	0
PWWP2AP1	0
LOC105377818	0
LOC105370278	0
LOC441914	0
ARF4P4	0
LOC102724139	0
LINC00377	0
DPPA3P3	0
LINC00564	0
RNU6-77P	0
HIGD1AP2	0
LOC105370281	0
LOC105370282	0
LOC105370283	0
PTMAP5	441
LOC105370284	0
LOC105370285	0
GYG1P2	0
RNU6-67P	0
LOC105370286	5
SLITRK1	151
VENTXP2	0
UBE2D3P4	0
LOC105370287	0
LOC100505918	0
LINC00333	0
LOC105370289	0
MTND4P1	0
MTND5P3	0
SNORA107	0
LOC105370290	0
LINC00375	0
LOC105370291	0
LOC105370292	0
LINC00351	0
QRSL1P1	0
RNU6-72P	0
SLITRK6	1
MOB1AP1	0
DDX6P2	0
LOC105370299	0
TXNL1P1	0
LOC105370300	0
LINC00430	0
LOC105370301	0
UBBP5	0
LOC101928565	0
LOC105370302	0
LIN28AP2	0
MIR4500HG	2
SLITRK5	1
NUDT21P1	0
LINC00397	0
LOC105370304	0
TET1P1	0
LOC107984557	0
XCL2	0
LOC105370306	0
RPL29P29	0
LINC00433	0
LINC00560	0
GRPEL2P1	0
LOC105370307	0
LINC01047	0
LINC00440	0
TRIM60P13	0
SP3P	0
NPPA	3
RPL7AP19	0
LOC107984621	0
LINC01040	0
HSPA8P2	0
LINC00353	0
LOC105370309	0
RPL7L1P1	0
PEX12P1	0
LINC00559	0
RNA5SP34	0
FAR1P1	0
XCL1	2
KRT18P27	0
LOC105370310	0
LINC01049	0
LOC107984572	0
RNU6-75P	0
LOC105370311	0
LINC00410	1
BRK1P2	0
LINC00380	0
RPL7AP21	0
LOC105370312	0
LINC00379	0
LOC105370313	0
LOC105370314	0
PPIAP23	0
MIR17HG	81
LOC105371604	0
LOC107984617	0
GPC5	5
RNU4ATAC3P	0
FABP5P4	0
GPC5-AS2	0
LOC105370315	0
GPC5-AS1	0
DPT	0
LOC105370317	0
LINC00363	0
GPC6	0
HNRNPA1P29	0
GPC6-AS2	0
RNA5SP35	0
GPC6-AS1	0
LOC107984549	0
DCT	9
TRF-GAA1-5	0
LINC00626	0
TGDS	742
GPR180	608
LOC107984598	4
RNA5SP36	0
RN7SL585P	0
LOC101927248	0
SOX21	0
SOX21-AS1	0
BRD7P5	0
RPL21P112	0
LOC105371606	0
LOC101927284	0
LINC00557	3
RNU6-62P	0
ABCC4	1242
LOC102724149	1
RNY3P8	0
RNY4P27	0
MEMO1P5	0
LOC105370321	0
CLDN10	0
SUMO1P2	0
CLDN10-AS1	0
DZIP1	1
DNAJC3-AS1	13
DNAJC3	1677
MTND5P2	1
MTND6P18	0
MTCYBP3	0
LOC105370322	2
UGGT2	449
HMGN1P24	2
LINC00970	0
HS6ST3	28
RN7SL164P	0
AMMECR1LP1	0
HSP90AB6P	0
LINC00359	0
TULP3P1	0
RN7SKP7	0
OXGR1	0
MBNL2	2245
RPL29P7	0
LINC00456	0
LOC107984573	0
LOC101927385	0
RNA5SP37	0
RAP2A	721
PSMA6P4	0
LOC105370324	0
LOC105370325	0
RPL7AP61	0
IPO5	9286
NPPB	0
RNA5SP66	0
FTLP8	0
LOC105370328	3
LOC107984566	0
FARP1	652
RNF113B	2
RN7SKP8	0
LOC105370327	1
STK24	3245
STK24-AS1	0
LOC101928596	0
NUS1P4	0
CYCSP35	0
CALM2P4	1
RN7SL60P	0
SLC15A1	0
LOC105370330	0
DOCK9	733
DOCK9-AS1	0
RPL7L1P12	0
RNU6-83P	0
ATP1B1	642
DOCK9-AS2	1
RPS6P23	0
GAPDHP22	1
UBAC2-AS1	22
UBAC2	1644
RN7SKP9	0
H2AFZP3	1
GPR18	14
GPR183	3
FKSG29	1
NME7	951
HMGB3P4	0
CCR12P	0
LOC107984558	0
LINC01232	9
LINC00449	6
TM9SF2	2605
RNY3P6	0
LINC01039	1
CFL1P8	0
BLZF1	1574
LOC105370332	0
CLYBL	290
CLYBL-AS2	0
CLYBL-AS1	2
LOC101927437	1
ZIC5	579
ZIC2	578
LINC00554	0
NDUFA12P1	0
LOC105371605	0
ASNSP3	1
LOC105370333	244
PCCA	559
RPL15P18	0
LOC107984575	2
LOC105370335	0
PCCA-AS1	0
RPL7L1P6	0
LOC107984574	0
GGACT	98
CCDC181	0
RPS26P47	3
TMTC4	225
COX5BP6	6
NALCN-AS1	0
ARF4P3	0
LINC00411	0
NALCN	5
ITGBL1	3
LOC107984616	1
FGF14	0
SLC19A2	520
RNU1-24P	0
HMGB3P7	0
LIPT1P1	0
L1TD1P1	0
RNY1P2	0
RPL39P29	0
LOC107984615	0
FGF14-IT1	0
F5	27
FGF14-AS1	0
FGF14-AS2	0
LOC107984588	2
TPP2	1227
METTL21C	7
CCDC168	47
LOC105370337	0
TEX30	690
KDELC1	277
BIVM	376
SELP	0
BIVM-ERCC5	142
RNY5P8	0
ERCC5	471
METTL21EP	3
SLC10A2	0
LOC105370338	0
LOC105370339	0
LINC01309	0
ATP6V1G1P7	0
LOC105370340	0
MTCO3P12	0
LOC390997	0
LOC107985745	0
LOC107984624	0
LOC107984606	0
RPL7P45	0
LOC107984607	0
LOC107984608	0
LOC105370342	0
LOC105370343	0
LOC107984609	0
LOC105370344	0
DAOA-AS1	0
SELL	41
DAOA	0
LOC105370345	0
LINC00343	0
RNA5SP38	0
LOC107984626	0
LINC00460	305
RPL35P9	0
RPL35P7	0
LOC105370346	0
EFNB2	1598
SELE	0
ARGLU1	1660
LOC105370348	3
LINC00551	0
LINC00443	0
ATP5G1P5	0
LOC107984627	0
LOC105370349	0
PPIAP24	0
LOC105370350	0
FAM155A	0
LOC101928628	0
LOC105370353	0
FAM155A-IT1	0
LOC107984581	0
LIG4	634
ABHD13	682
TNFSF13B	20
RNA5SP39	0
LOC105370355	1
HCFC2P1	0
METTL18	175
MYO16	11
LOC105370356	1
MYO16-AS1	0
LOC105370359	0
LINC00399	0
LOC107984602	0
LOC101927627	0
LINC00676	0
IRS2	798
LOC105370360	0
C1orf112	696
RN7SKP10	0
LOC101927646	1
LINC00396	0
RN7SL783P	0
LOC105370361	0
LOC101927712	2
COL4A1	6
COL4A2	2
COL4A2-AS2	0
SCYL3	219
COL4A2-AS1	0
RAB20	232
NAXD	1169
CARS2	1070
LOC105376684	0
ING1	489
RPL21P107	0
LOC107984613	1
LINC00567	0
LOC105370362	1
RN7SL333P	1
LOC105370363	90
LINC00346	106
ANKRD10	1106
PARP1P1	0
LOC105370364	16
LINC00431	7
LINC00368	0
ARHGEF7-AS2	0
ARHGEF7	1250
ARHGEF7-AS1	0
KIFAP3	394
LOC101060553	1
SALL4P4	0
TEX29	5
LOC105370365	1
LOC107984618	0
LOC105370369	0
LOC107983958	0
LOC105370366	0
LOC102724489	0
LOC102724510	0
RN7SL269P	0
LINC00354	0
LINC00403	0
LOC105378193	0
SOX1	0
LOC100506016	0
LOC105370370	0
LINC01070	0
LOC101928730	0
LOC107984555	0
LINC01043	0
RNU5E-1	2
MRPS10P1	0
LINC01044	0
LOC105370373	0
SPACA7	0
LOC105370372	0
TUBGCP3	616
ATP11AUN	0
LOC102725228	1
ATP11A	1684
ATP11A-AS1	12
MCF2L	167
LOC105371608	0
MCF2L-AS1	10
LOC107984591	3
LOC107984590	1
F7	0
F10	0
F10-AS1	0
KARSP2	0
LOC102724474	2
PROZ	12
PCID2	2397
SIGLEC30P	0
CUL4A	2284
LOC107984583	49
LOC105370377	3
LDHBP1	2
LAMP1	2472
GRTP1	197
LOC105370378	0
GRTP1-AS1	3
LOC101928841	142
METTL11B	2
ADPRHL1	315
DCUN1D2	550
RNU1-16P	0
TMCO3	1225
TFDP1	1921
GRK1	0
ATP4B	0
LOC105377805	0
LINC00552	0
TMEM255B	9
GAS6-AS1	33
LOC105370380	17
GAS6	623
GAS6-AS2	15
LINC00454	1
LOC107984614	0
LINC00452	4
LINC00565	2
LOC105377806	9
LOC105377809	0
LOC100507747	1
RASA3	0
LOC107987192	0
LOC107984593	0
LOC101929355	0
CDC16	1143
LOC105370384	4
UPF3A	594
LOC105371609	0
CLCP2	0
CHAMP1	686
LINC01054	0
DUX4L48	0
PCMTD1P6	0
DUX4L49	0
CDC27P6	0
LOC107987204	0
RNU6-458P	0
BNIP3P6	0
ISCUP1	0
OR11H12	0
ARHGAP42P5	0
LOC642426	0
LOC100420172	0
USP10P2	1
LOC100132698	0
LOC100422529	0
RPL22P20	0
NEK2P3	0
NF1P10	0
LINC01142	0
NEK2P1	0
NF1P7	0
MED15P6	0
POTEM	3
LOC100508046	0
RNU6-1239P	0
ACTBP10	0
GRAMD4P4	0
LOC105378171	0
LINC01296	792
HAUS4P1	0
BMS1P18	0
DUXAP9	33
NBEAP5	31
LOC727980	24
LOC100420095	0
OR11H13P	3
LOC100421684	0
LOC642669	0
LOC100420097	0
NBEAP6	0
RNU5E-4P	0
LOC101928650	0
LOC642661	15
DUXAP10	146
LOC107987205	16
BMS1P17	0
LOC105378174	0
GRAMD4P3	0
POTEG	0
LOC101929572	0
RNU6-1268P	0
MED15P1	0
GORAB	323
NF1P4	0
NF1P11	0
LOC107984133	0
LOC100420171	0
LOC100422528	0
LOC400174	0
USP10P1	1
ARHGAP42P4	0
OR11H2	0
OR11K2P	0
LOC105371610	0
OR4Q3	0
OR4H12P	0
OR4M1	0
OR4N1P	0
OR4N2	0
OR4K6P	0
OR4K3	0
OR4K2	0
LOC105370393	0
OR4K4P	0
PRRX1	0
LOC100421751	0
OR4K1	0
OR4K5	0
OR4K16P	0
OR4K15	0
OR4Q2	0
OR4K14	0
OR4K13	0
OR4U1P	0
OR4L1	0
MROH9	0
RNA5SP380	0
OR4T1P	0
OR4K17	0
OR4N5	0
PSMB7P1	0
GTF2IP22	0
OR11G1P	0
OR11P1P	0
OR11G2	0
OR11H5P	0
LOC646804	0
OR11H6	0
OR11H7	0
OR11H4	0
TTC5	760
CCNB1IP1	3348
SNORD126	0
PARP2	1982
RPPH1	249
TEP1	566
RNA5SP382	0
FMO3	0
KLHL33	8
LOC100422510	0
OSGEP	212
APEX1	3606
TMEM55B	623
PNP	3520
RNASE10	0
PTCD2P1	0
SETP1	0
RNASE9	0
RNASE11	0
LOC254028	0
RNASE12	0
TRP-AGG2-5	0
TRL-AAG2-3	0
TRP-AGG2-6	0
TRT-TGT3-1	0
RPS26P9	0
TRL-TAG2-1	0
TRT-TGT4-1	0
TRP-TGG1-1	0
OR6S1	0
TRY-GTA5-3	0
LOC107984705	0
TRY-GTA4-1	0
TRY-GTA7-1	0
TRY-GTA5-4	0
TRL-TAG4-1	0
TRT-TGT5-1	0
TRY-GTA5-5	0
LOC105371611	1
TRP-TGG3-2	0
ANG	72
RNASE4	123
RANBP20P	0
LOC107984671	1
EDDM3DP	0
EDDM3A	1
EDDM3B	0
RNASE6	0
LOC105370397	0
KIAA2013	1135
FMO6P	0
RNASE1	26
LOC100507513	0
RNASE3	0
ECRP	0
RNASE2	0
RN7SL189P	0
LOC100130571	0
METTL17	1122
LOC101929718	14
SLC39A2	0
FMO2	0
NDRG2	152
TPPP2	0
RNASE13	0
RNASE7	1
LOC105370398	0
RNASE8	0
ARHGEF40	127
ZNF219	210
TMEM253	16
FMO1	0
CKAP2P1	0
RNU6-252P	0
LOC105378175	0
OR5AU1	0
SMARCE1P3	0
LOC100129923	0
LINC00641	706
HNRNPC	22347
RPGRIP1	1
MRPS17P6	0
HMGB1P11	0
SUPT16H	10374
LOC107984643	0
CHD8	1663
SNORD9	0
SNORD8	1
UBA52P2	0
EIF4EBP1P1	0
RN7SL650P	0
RAB2B	508
TOX4	2008
FMO4	37
METTL3	746
SALL2	0
RBBP4P5	0
OR10G3	0
ACTR3P1	0
OR10G1P	0
UBE2NP1	0
TRA	10
TRAV1-1	0
OR10G2	0
TOP1P1	0
TRAV1-2	0
ARL6IP1P1	0
OR4E2	0
OR4E1	0
LOC107984650	0
TRAV2	0
TRAV3	0
TRAV4	0
TRAV5	0
RPL4P1	0
GM2AP2	0
TRAV6	0
TRAV7	0
TRAV8-1	0
TRAV9-1	0
TRAV10	0
TRAV11	0
TRAV12-1	0
TRAV8-2	0
TRAV8-3	0
TRAV13-1	0
RNU6-290P	0
TRAV12-2	0
TRAV8-4	0
TRAV8-5	0
TRAV13-2	0
TRAV14DV4	0
TRAV9-2	0
TRAV15	0
TRAV12-3	0
TRAV8-6	0
TRAV16	0
CYCSP53	0
TRAV17	0
TRAV18	0
TRAV19	0
LOC100419912	0
TRAV20	0
TRAV21	0
TRAV22	0
TRAV23DV6	0
TRDV1	0
TRAV24	0
PRRC2C	8218
TRAV25	0
TRAV26-1	0
TRAV8-7	0
TRAV27	0
TRAV28	0
TRAV29DV5	0
TRAV30	0
TRAV31	0
TRAV32	0
TRAV33	0
PLOD1	2462
RN7SL425P	0
TRAV26-2	0
TRAV34	0
TRAV35	0
TRAV36DV7	0
TRAV37	0
TRAV38-1	0
TRAV38-2DV8	0
LOC107984649	0
TRAV39	0
TRAV40	0
RNU6-773P	0
TRAV41	0
LOC100420343	0
LOC105370402	0
TRD	0
TRDV2	0
TRDD1	0
TRDD2	0
TRDJ1	0
TRDJ4	0
LOC105371612	0
TRDJ2	0
TRDJ3	0
TRDC	0
LOC105370401	0
TRDV3	0
TRAJ60	0
TRAJ59	0
TRAJ57	0
MYOC	0
TRAJ56	0
TRAJ55	0
TRAJ54	0
TRAJ53	0
PFN1P1	0
TRAJ45	0
TRAJ44	0
TRAJ43	0
TRAJ41	0
TRAJ40	0
RPL4P3	1
TRAJ36	0
TRAJ32	0
TRAJ30	0
TRAJ29	0
TRAJ27	0
VAMP4	206
TRAJ26	0
TRAJ24	0
TRAJ19	0
LOC100422548	0
TRAJ14	0
TRAJ13	0
TRAJ12	0
TRAJ11	0
TRAJ10	0
TRAJ9	0
LOC100422549	0
TRAJ6	0
TRAJ3	0
TRAC	0
LOC105370400	0
LOC105370399	0
DAD1	3136
LOC391136	0
ABHD4	538
OR6J1	0
LOC107984651	2
RPL26P2	0
OR6E1P	0
LOC105370404	3
LOC100421646	0
OXA1L	3202
SLC7A7	0
MRPL52	1602
MFN2	6326
LOC105371614	1
MMP14	393
LRP10	841
REM2	8
RBM23	904
PRMT5-AS1	2
PRMT5	13968
LOC101926933	6
TRR-ACG1-3	0
HAUS4	285
METTL13	1427
AJUBA	1014
LOC107984660	15
C14orf93	153
PSMB5	3161
PSMB11	0
CDH24	286
LOC105370705	1
ACIN1	10065
LOC107984665	0
C14orf119	1645
RPS15P3	4
LOC100128908	0
LOC107984666	0
CEBPE	0
SLC7A8	121
RNU6-1138P	0
RNF212B	0
LOC105370406	0
RPL39P2	0
RNU6-1046P	0
HMGN2P1	0
RPLP1P3	0
HOMEZ	97
H3F3AP2	0
PPP1R3E	26
BCL2L2-PABPN1	2534
BCL2L2	760
PABPN1	2648
SLC22A17	24
EFS	0
IL25	1
CMTM5	0
DNM3	63
MYH6	0
MYH7	0
MHRT	0
NGDN	1997
THTPA	74
ZFHX2	77
AP1G2	975
LOC102724814	37
DNM3-IT1	0
JPH4	0
