Gene Symbol	SKOV_KO
MICE	1
HCG9P5	0
IFITM4P	0
LOC107987427	0
3.8-1.5	0
SLC8A1	0
HCG4	0
HLA-V	0
LOC554223	0
HCG4P9	0
HLA-P	0
RPL7AP7	0
MICG	0
HCG4P8	0
HLA-G	0
HCGVIII-2	0
LOC101929667	0
LOC107987428	1
LOC105375010	0
MICF	0
3.8-1.4	0
HCP5B	0
HCG4P7	0
HLA-H	0
HLA-T	0
DDX39BP1	0
MCCD1P1	0
LOC105374473	0
3.8-1.3	0
HCG4B	0
HLA-K	0
HLA-U	0
HCG4P5	0
HLA-A	0
HCG4P4	0
HLA-W	0
MICD	0
HCG9	0
LOC105374475	0
DDX39BP2	0
MCCD1P2	0
3.8-1.2	0
ZNRD1ASP	0
HCG4P3	0
HLA-J	0
HCG8	0
ETF1P1	0
ZNRD1	30
PPP1R11	0
LOC105374497	0
RNF39	2
TRIM31	0
TRIM31-AS1	0
TRIM40	0
TRIM10	0
TRIM15	0
TRIM26	65
PAIP1P1	0
HCG17	0
TRIM26BP	0
LOC644083	0
LOC105374491	0
HLA-L	7
HCG18	0
TRIM39	0
TRIM39-RPP21	0
RPP21	0
HLA-N	0
UBQLN1P1	0
MICC	0
LOC105375012	0
TMPOP1	0
LOC101929700	0
SUCLA2P1	0
RANP1	0
HLA-E	0
GNL1	46
PRR3	0
LOC107986587	0
ABCF1	0
MIR877	0
PPP1R10	0
MRPS18B	0
HNRNPA1P57	0
ATAT1	1
PTMAP1	0
C6orf136	0
DHX16	0
PPP1R18	7
NRM	0
RPL7P4	0
MDC1	0
MDC1-AS1	0
TUBB	304
LOC105374506	0
FLOT1	0
LOC105379695	0
IER3	0
HCG20	0
LINC00243	0
LOC105375014	0
RN7SKP186	0
DDR1	38
MIR4640	0
GTF2H4	0
LDHAP3	0
VARS2	11
SFTA2	0
DPCR1	0
HCG21	0
NAPGP2	0
LOC100420530	0
MUC21	0
MUC22	0
HCG22	0
C6orf15	0
RPS12P4	0
PSORS1C1	1
CDSN	0
PSORS1C2	0
POLR2LP1	0
CCHCR1	0
TCF19	8
POU5F1	0
PSORS1C3	0
HCG27	0
HLA-C	660
RNU4-63P	0
USP8P1	0
RPL3P2	0
WASF5P	0
LOC105375015	0
HLA-B	55
MIR6891	0
DHFRP2	0
RNU6-283P	0
FGFR3P1	0
ZDHHC20P2	0
LINC01913	0
HLA-S	0
LOC107987429	0
LOC101929072	0
MICA	0
LINC01149	0
HLA-X	0
HCP5	0
HCG26	0
MICB	0
PPIAP9	0
LINC01914	0
RPL15P4	0
MCCD1	0
ATP6V1G2-DDX39B	0
DDX39B	0
SNORD117	0
SNORD84	0
DDX39B-AS1	0
ATP6V1G2	0
NFKBIL1	0
LOC100287329	0
C2orf91	0
LTA	0
TNF	0
LTB	0
LST1	0
NCR3	0
UQCRHP1	0
AIF1	0
PRRC2A	0
SNORA38	0
MIR6832	0
RN7SL277P	0
LOC105374517	0
BAG6	0
APOM	0
C6orf47	0
GPANK1	0
CSNK2B	0
LY6G5B	0
LY6G5C	0
LOC105375019	0
ABHD16A	0
LOC105375018	0
PKDCC	0
MIR4646	0
LY6G6F	0
LY6G6E	0
LY6G6D	0
LY6G6C	0
MPIG6B	0
DDAH2	0
CLIC1	4
LOC105375020	0
MSH5-SAPCD1	0
LOC105374531	0
MSH5	11
RNU6-850P	0
SAPCD1	2
SAPCD1-AS1	0
VWA7	2
VARS	0
LSM2	0
HSPA1L	0
HSPA1A	0
HSPA1B	2
LOC102723824	0
C6orf48	0
SNORD48	0
SNORD52	0
NEU1	0
SLC44A4	0
EHMT2	0
LOC107986588	0
C2	0
ZBTB12	0
C2-AS1	0
EML4	912
CFB	0
NELFE	0
SKIV2L	0
DXO	0
STK19	0
C4B	1
CYP21A2	0
TNXB	1
RNA5SP206	0
ATF6B	0
LOC107985874	0
FKBPL	0
PRRT1	0
LOC100507547	0
PPT2	0
PPT2-EGFL8	0
EGFL8	0
AGPAT1	0
MIR6721	0
RNF5	57
MIR6833	0
LOC107985873	2
AGER	0
PBX2	0
GPSM3	0
NOTCH4	0
LOC101929163	0
C6orf10	0
HNRNPA1P2	0
RNU6-603P	0
HCG23	0
BTNL2	0
COX7A2L	1290
HLA-DRA	3
HLA-DRB9	0
RNU1-79P	0
HLA-DRB3	4
RNU1-61P	0
HLA-DRB2	0
RNU1-116P	0
HLA-DRB1	0
HLA-DQA1	0
HLA-DQB1	0
LOC105374537	1
MTCO3P1	0
LOC102725019	0
HLA-DQA2	0
MIR3135B	0
HLA-DQB2	0
HLA-DOB	1
TAP2	0
PSMB8	0
PSMB8-AS1	0
TAP1	0
KCNG3	19
PSMB9	0
PPP1R2P1	0
LOC100294145	0
HLA-Z	0
HLA-DMB	0
HLA-DMA	0
BRD2	0
HLA-DOA	0
HLA-DPA1	0
HLA-DPB1	2
LOC105376819	0
VDAC1P13	0
RPL32P1	0
HLA-DPA2	0
COL11A2P1	0
HLA-DPB2	0
LOC105375021	0
HLA-DPA3	0
HCG24	0
COL11A2	0
RXRB	8
RNY4P10	0
RPS13P3	0
SLC39A7	0
HSD17B8	0
MIR219A1	0
RING1	0
ZNF70P1	0
LOC105375022	0
HCG25	0
VPS52	0
RPS18	0
B3GALT4	0
MTA3	647
WDR46	0
MIR6873	0
PFDN6	0
MIR6834	0
RGL2	0
TAPBP	0
ZBTB22	0
DAXX	0
MYL8P	0
LYPLA2P1	0
LOC105374555	0
LOC102723872	0
LOC105375112	0
LOC107986751	0
LOC105375113	0
LOC101929756	0
LOC105375114	0
LOC102723672	0
LOC100507642	0
LOC105375115	0
LOC105375116	0
RNU6-137P	0
FAM20C	0
LOC105379627	0
LOC105377775	0
LOC105379586	0
DLGAP2	0
LOC105379626	0
DLGAP2-AS1	0
RNU6-1025P	0
AP2A2	0
MUC6	0
OXER1	0
DUSP8	0
KRTAP5-AS1	0
KRTAP5-1	0
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
FAM99A	0
FAM99B	0
LOC100505570	0
HAAO	0
KRTAP5-6	0
IFITM10	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
LOC107984459	0
TAS2R10	0
LOC100420580	0
PRH1-PRR4	0
PRR4	0
FTOP1	0
PRH1	12
TAS2R12P	0
TAS2R13	0
PRH2	0
PRH1-TAS2R14	0
TAS2R14	0
TAS2R15P	0
TAS2R50	0
TAS2R20	0
TAS2R19	0
LOC107985875	3
TAS2R31	0
TAS2R63P	0
TAS2R46	0
LOC107984463	1
TAS2R43	1
TAS2R30	0
TAS2R18P	1
SMIM10L1	93
TAS2R67P	0
TAS2R42	0
TRI-TAT2-1	0
LOC107987435	0
LOC100420583	0
PRB3	0
PRB4	0
PRB1	0
TUBGCP5	0
ELMO2P1	0
LOC101060118	0
GOLGA6L1	0
LOC100631267	0
LOC105376818	0
LOC100128048	0
GOLGA8DP	0
RN7SL106P	0
ABCB10P1	0
MIR4509-1	0
LOC100421667	0
OCA2	0
RPL5P32	0
HERC2	0
RPL41P2	0
HERC2P1	0
LOC105374567	0
LOC101060587	0
LOC645202	0
LOC100533850	0
GOLGA8F	0
RN7SL238P	0
ABCB10P3	0
MIR4509-2	0
LOC101059997	0
MIR4509-3	0
ABCB10P4	0
LOC105374568	0
GOLGA8G	0
LOC100631268	0
LOC100132202	0
LOC107984033	0
LOC105369220	0
HERC2P11	0
HERC2P9	0
LOC100419574	0
GOLGA8M	0
LOC107984746	0
LINC01819	0
RN7SL719P	0
WHAMMP2	0
LOC100996670	0
LOC100289656	0
PDCD6IPP2	0
APBA2	0
FAM189A1	0
LOC100420707	0
NSMCE3	0
TUBBP8	0
LOC107985876	0
LOC100130111	0
LOC105370743	0
TJP1	0
HMGN2P5	0
NCAPGP2	0
SYNGR2P1	0
GOLGA8J	0
RN7SL673P	0
DNM1P28	0
ULK4P3	0
RNU6-242P	0
GOLGA8T	0
LOC101929922	0
RN7SL469P	0
DNM1P30	0
LOC105370747	0
DKFZP434L187	0
LOC728424	0
RNU6-17P	0
LOC102724055	0
CHRFAM7A	0
LOC100506047	0
LOC105370751	0
LOC101927579	0
ULK4P2	0
GOLGA8Q	0
LOC101929944	0
RN7SL796P	0
LOC105370750	0
LOC100996413	0
LOC101060569	0
LOC100652840	0
LOC105374570	0
LOC105376704	0
LOC102725021	0
GOLGA8R	0
LOC100288482	0
RN7SL196P	0
DNM1P29	0
GOLGA8H	0
RN7SL628P	0
ARHGAP11B	0
LOC100288637	0
ZFP36L2	511
LOC107984025	0
LOC101930434	0
LOC107987436	0
LOC105370748	0
RN7SL82P	0
HERC2P10	0
LOC100629121	0
LOC388104	0
FAN1	0
MTMR10	0
LINC01126	0
RNU6-466P	0
TRPM1	0
LOC105370752	0
MIR211	0
LOC107984779	0
LOC102725022	0
LOC107984092	0
LOC283710	0
KLF13	0
LOC105376707	0
RNU4-28P	0
THADA	930
LOC105370939	0
UBE2CP4	0
LOC400347	0
OTUD7A	0
LOC105370753	0
DEPDC1P1	0
LOC105370940	0
CHRNA7	0
LOC105370754	0
LOC107984069	0
LOC107985877	3
RNU6-18P	0
LOC101060588	0
LOC107984723	0
WHAMMP1	0
LOC100996255	0
LOC101928042	0
GOLGA8N	0
RN7SL286P	0
ARHGAP11A	0
SCG5	0
RNU6-958P	0
LOC105379633	0
LOC105370757	0
LOC105370756	0
GREM1	0
LOC100131315	0
FMN1	0
LOC107984089	0
LOC107984761	0
RPH3AL	0
LOC100506388	0
RN7SL531P	0
NXN	0
TIMM22	0
ABR	0
LOC105371481	0
MIR3183	0
LOC105379599	0
CCL18	0
LOC102724850	0
CCL3	0
LOC101927369	0
PLEKHH2	105
CCL4	0
RN7SL301P	0
LOC107985055	0
LOC100419980	0
LOC107985056	0
LOC100420851	0
TBC1D3B	0
CCL3L3	0
CCL4L2	0
LOC105379635	0
C1GALT1C1L	0
TBC1D3C	0
CCL3P1	0
LOC105379634	0
LOC107987437	0
CCL3L1	0
CCL4L1	0
LOC105371747	0
TBC1D3I	0
LOC102724956	0
KRTAP29-1	0
LOC100421122	0
KRTAP9-10P	0
KRTAP9-7	0
KRTAP9-11P	0
KRTAP9-6	0
KRTAP9-9	0
KRTAP9-4	0
KRTAP9-8	0
KRTAP9-12P	0
RNA5SP443	0
LOC105371796	0
RN7SKP66	0
ARHGAP27	0
PLEKHM1	0
MIR4315-1	0
LOC105369225	0
LRRC37A4P	2
LOC107985025	4
LOC102724345	0
DND1P1	0
LOC105376839	0
MAPK8IP1P2	0
DYNC2LI1	246
RPS26P8	0
CRHR1-IT1-CRHR1	0
CRHR1-IT1	0
LOC108489980	1
LOC107985028	0
CRHR1	0
MAPT-AS1	0
SPPL2C	0
MAPT	1
MAPT-IT1	0
LOC105374571	2
LOC105371800	0
STH	0
KANSL1	0
LOC107985027	0
KANSL1-AS1	0
MAPK8IP1P1	0
DND1P2	0
LOC100132570	0
ARL17A	15
LRRC37A2	14
LOC105376817	0
ABCG5	0
RN7SL199P	0
LOC107987253	0
NSF	0
LOC107985026	0
RPS7P11	0
WNT3	0
LOC101929777	0
WNT9B	0
LOC105372219	0
LOC105372220	0
ABCG8	0
LOC105372221	0
LOC645321	0
SALL3	0
LOC105372225	0
ATP9B	0
VSTM1	0
TARM1	0
OSCAR	0
NDUFA3	0
TFPT	0
LOC102725159	0
PRPF31	0
CNOT3	0
LOC102724273	0
LENG1	0
TMC4	0
MBOAT7	0
TSEN34	0
RPS9	0
LOC102725034	0
MIR4752	0
LRPPRC	8061
LILRA3	0
LILRA5	0
VN1R104P	0
LILRA4	0
LAIR1	0
LOC107987438	0
KIR3DP1	0
KIR2DL4	0
KIR3DS1	0
KIR2DL5A	0
RNU6-1048P	0
KIR2DS1	0
KIR3DL2	0
RNU6-222P	0
FCAR	0
NCR1	0
NLRP7	1
NLRP2	0
RPL36AP50	0
LOC107985325	0
GP6	0
RN7SL455P	0
RDH13	0
EPS8L1	0
FAM109B	0
SMDT1	0
NDUFA6	0
NDUFA6-AS1	0
OLA1P1	0
LOC105373047	0
CYP2D6	0
LOC102723722	0
RNU6-566P	0
LOC101929829	0
PPP2R3B	2
LOC102723840	0
FABP5P13	0
KRT18P53	0
MUC4	0
MUC20	0
LINC00969	0
MIR570	0
SDHAP2	0
LOC102723904	0
LOC105374297	0
LOC100288016	0
LOC105374298	0
LOC105377614	0
HSP90AA4P	0
LOC105377615	0
LINC01262	0
LOC107987311	0
LOC105377616	0
RNU1-51P	0
PPM1B	619
LOC105377619	0
LOC728339	0
LINC01596	0
TRV-AAC6-1	0
TRR-CCG1-1	0
TRK-TTT7-1	0
TRA-TGC6-1	0
TRF-GAA5-1	0
TRA-AGC23-1	0
NOP56P1	0
RPL12P19	0
TRA-TGC1-1	0
TRF-GAA1-1	0
TRA-AGC1-1	0
TRA-TGC7-1	0
TRF-GAA3-1	0
TRA-AGC6-1	0
TRA-TGC5-1	0
TRF-GAA4-1	0
TRA-AGC2-1	0
LINC01623	0
LOC105378614	0
SLC3A1	2
RPL13P	0
TRA-AGC2-2	0
RN7SL471P	0
TRF-GAA1-2	0
TRE-CTC1-6	0
HCG16	0
TRL-AAG3-1	0
ZNF311	0
LOC105375002	0
OR2AD1P	0
PREPL	1151
LOC100129636	0
OR2W1	0
OR2P1P	0
SAR1AP1	0
OR2B3	0
OR2J1	0
LOC105375003	0
OR2J3	0
OR2N1P	0
OR2J2	0
CAMKMT	157
OR2J4P	0
OR2H4P	0
LOC101929006	0
OR2G1P	0
OR2U1P	0
OR2U2P	0
LOC105375005	0
OR2B4P	0
OR14J1	0
DDX6P1	0
LOC107985878	2
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
LOC105379641	0
OR2H1	0
UBDP1	0
MAS1LP1	0
LOC105375008	0
LOC105374573	0
MAS1L	0
RPS17P1	0
LOC105375009	0
LINC01015	0
GPR53P	0
OR2I1P	0
UBD	0
OR2H5P	0
TMEM183AP1	0
SNORD32B	0
LOC100130502	2
RPL13AP	0
OR2H2	0
GABBR1	0
SUMO2P1	0
MOG	0
ZFP57	0
ZDHHC20P1	0
HCG4P11	0
HLA-F	0
RPL23AP1	0
LOC107985879	0
HLA-F-AS1	0
MICE	0
HCG9P5	0
IFITM4P	0
LOC107987440	0
3.8-1.5	0
HCG4	0
HLA-V	0
LOC554223	0
HCG4P9	0
SIX3-AS1	3
HLA-P	0
RPL7AP7	0
MICG	0
HCG4P8	0
HLA-G	0
HCGVIII-2	0
LOC105375010	0
MICF	0
3.8-1.4	0
HCP5B	0
SIX3	10
HCG4P7	0
HLA-H	0
HLA-T	0
DDX39BP1	0
MCCD1P1	0
3.8-1.3	0
HCG4B	1
HLA-K	7
HLA-U	0
HCG4P5	0
LOC101926949	0
HCG4P4	0
HLA-W	0
MICD	0
HCG9	0
DDX39BP2	0
MCCD1P2	0
3.8-1.2	0
ZNRD1ASP	0
HCG4P3	0
HLA-J	0
MINOS1-NBL1	111
LOC730043	0
HCG8	0
ETF1P1	0
ZNRD1	0
PPP1R11	0
RNF39	0
TRIM31	0
TRIM31-AS1	0
TRIM40	0
TRIM10	0
TRIM15	0
SIX2	0
TRIM26	0
PAIP1P1	0
HCG17	0
TRIM26BP	0
HLA-L	0
HCG18	0
TRIM39	0
TRIM39-RPP21	0
RPP21	0
HLA-N	0
LOC107985809	0
UBQLN1P1	0
MICC	0
LOC105375012	0
TMPOP1	0
SUCLA2P1	0
RANP1	0
HLA-E	0
GNL1	0
PRR3	0
LOC107986587	0
LINC01121	0
ABCF1	0
MIR877	0
PPP1R10	0
MRPS18B	0
ATAT1	0
PTMAP1	0
C6orf136	0
DHX16	0
PPP1R18	0
NRM	0
LOC105374576	0
RPL7P4	0
MDC1	0
MDC1-AS1	0
TUBB	0
FLOT1	0
LOC105379695	0
IER3	0
HCG20	0
LINC00243	0
LOC105375014	0
LOC105374577	0
RN7SKP186	0
DDR1	0
MIR4640	0
GTF2H4	0
VARS2	0
SFTA2	0
DPCR1	0
HCG21	0
LOC105379642	0
NAPGP2	0
SRBD1	1206
LOC100420530	0
MUC21	0
MUC22	0
HCG22	0
C6orf15	0
PSORS1C1	0
CDSN	0
PSORS1C2	0
POLR2LP1	0
CCHCR1	0
RN7SL414P	0
TCF19	0
POU5F1	0
PSORS1C3	0
HCG27	0
HLA-C	0
USP8P1	0
RPL3P2	0
WASF5P	0
LOC105375015	0
LOC107984144	0
LOC102724965	9
HCG26	0
MICB	17
PPIAP9	0
RPL15P4	0
MCCD1	0
ATP6V1G2-DDX39B	0
DDX39B	0
SNORD117	0
SNORD84	0
DDX39B-AS1	0
PRKCE	298
ATP6V1G2	0
NFKBIL1	0
LOC100287329	0
LTA	0
TNF	0
LTB	0
LST1	0
NCR3	0
UQCRHP1	0
AIF1	0
SAMD11	21
MINOS1	1132
LOC105374580	0
PRRC2A	0
SNORA38	0
MIR6832	0
BAG6	0
APOM	0
C6orf47	0
GPANK1	0
CSNK2B	0
LY6G5B	0
LY6G5C	0
TRQ-TTG5-1	0
LOC105375019	0
ABHD16A	0
LOC105375018	0
MIR4646	0
LY6G6F	0
LY6G6E	0
LY6G6D	0
LY6G6C	0
MPIG6B	0
DDAH2	0
RPL26P15	0
CLIC1	0
LOC105375020	0
MSH5-SAPCD1	0
MSH5	0
RNU6-850P	0
SAPCD1	0
SAPCD1-AS1	0
VWA7	0
VARS	0
LSM2	0
LOC101926974	0
HSPA1L	0
HSPA1A	0
HSPA1B	0
C6orf48	0
SNORD48	0
SNORD52	0
NEU1	0
SLC44A4	0
EHMT2	0
LOC107986588	0
LOC105374581	0
C2	0
ZBTB12	0
C2-AS1	0
CFB	0
NELFE	0
MIR1236	0
SKIV2L	0
DXO	0
STK19	0
C4A	0
RPL36AP14	0
CYP21A1P	0
TNXA	0
STK19B	0
C4B	0
CYP21A2	0
TNXB	0
RNA5SP206	0
ATF6B	0
FKBPL	0
PRRT1	0
LOC105374583	0
LOC100507547	0
PPT2	0
LOC101929163	0
C6orf10	0
HNRNPA1P2	0
RNU6-603P	0
HCG23	0
BTNL2	0
HLA-DRA	0
EPAS1	729
LOC100294160	0
HLA-DRB7	0
LOC107987439	0
HLA-DRB1	0
HLA-DQA1	0
HLA-DQB1	0
HLA-DQB1-AS1	0
MTCO3P1	0
LOC102725019	0
HLA-DQA2	0
LOC105374582	0
MIR3135B	0
HLA-DQB2	0
HLA-DOB	0
TAP2	0
PSMB8	0
PSMB8-AS1	0
TAP1	0
PSMB9	0
PPP1R2P1	0
LOC100294145	0
LOC101805491	0
HLA-Z	0
HLA-DMB	0
BRD2	127
HLA-DMA	0
HLA-DOA	0
HLA-DPA1	0
HLA-DPB1	0
RPL32P1	0
HLA-DPA2	0
LOC105375021	0
RPS14P3	3
RN7SL817P	0
HLA-DPB2	0
HLA-DPA3	0
HCG24	0
COL11A2	0
RXRB	0
RNY4P10	0
SLC39A7	0
HSD17B8	0
MIR219A1	0
RING1	0
TMEM247	0
ZNF70P1	0
LOC105375022	0
HCG25	0
VPS52	0
RPS18	0
B3GALT4	0
WDR46	0
MIR6873	0
PFDN6	0
MIR6834	0
ATP6V1E2	104
RGL2	0
TAPBP	0
ZBTB22	0
DAXX	0
MYL8P	0
DLGAP2-AS1	0
DLGAP2	0
LOC105377778	0
LOC100130321	0
LOC101927752	0
RHOQ	291
CLN8	0
MIR3674	0
LOC105377779	0
RNU6-1025P	0
AP2A2	1
MUC6	2
LOC101927503	0
LOC107987157	0
MUC2	0
VSTM1	0
LOC100506142	4
TARM1	0
OSCAR	0
NDUFA3	0
TFPT	0
PRPF31	0
CNOT3	0
LOC102724273	0
LENG1	0
TMC4	0
MBOAT7	0
PIGF	367
TSEN34	0
RPS9	0
LOC107987441	0
KIR2DS2	0
KIR2DL2	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
NCR1	0
NLRP7	0
CRIPT	261
NLRP2	0
RPL36AP50	0
LOC107985325	0
GP6	0
RDH13	0
EPS8L1	0
FAM109B	0
SMDT1	0
NDUFA6	0
NDUFA6-AS1	0
LOC105374584	4
OLA1P1	0
LOC105373047	0
CYP2D6	0
LOC102723722	0
CYP2D7	0
CYP2D8P	0
TCF20	0
MUC4	0
MUC20	0
LOC107987445	0
LOC105374585	3
LINC00969	0
MIR570	0
SDHAP2	0
LOC105374297	0
LOC100288016	0
LOC105374298	0
TRV-AAC6-1	0
TRR-CCG1-1	0
TRK-TTT7-1	0
TRA-TGC6-1	0
SOCS5	497
TRF-GAA5-1	0
TRA-AGC23-1	0
NOP56P1	0
TRA-TGC1-1	0
TRF-GAA1-1	0
TRA-AGC1-1	0
TRA-TGC7-1	0
TRF-GAA3-1	0
TRA-AGC6-1	0
TRA-TGC5-1	0
NBL1	973
LINC01118	2
TRF-GAA4-1	0
TRA-AGC2-1	0
LINC01623	0
RPL13P	0
TRA-AGC2-2	0
RNU6-930P	0
TRIM27	0
TRL-CAA1-2	0
TRQ-CTG1-3	0
TRL-AAG2-2	0
LINC01119	4
LINC01556	0
TRM-CAT3-1	0
TRK-TTT3-3	0
TRM-CAT3-2	0
KRT18P1	0
RN7SL471P	0
TRF-GAA1-2	0
TRE-CTC1-6	0
HCG16	0
TRL-AAG3-1	0
LOC107985880	0
ZNF311	0
LOC105375002	0
OR2AD1P	0
LOC100129636	0
OR2W1	0
OR2P1P	0
SAR1AP1	0
OR2B3	0
OR2J1	0
LOC105375003	0
MCFD2	1985
OR2J3	0
OR2N1P	0
OR2J2	0
OR2J4P	0
OR2H4P	0
LOC101929006	0
OR2G1P	0
OR2U1P	0
OR2U2P	0
LOC105375005	0
TTC7A	658
OR2B4P	0
OR14J1	0
DDX6P1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
OR2H1	0
C2orf61	1
UBDP1	0
MAS1LP1	0
LOC105375008	0
MAS1L	0
RPS17P1	0
LOC105375009	0
LINC01015	0
GPR53P	0
OR2I1P	0
UBD	0
CALM2	7391
OR2H5P	0
TMEM183AP1	0
SNORD32B	0
RPL13AP	0
OR2H2	0
GABBR1	0
SUMO2P1	0
MOG	0
ZFP57	0
ZDHHC20P1	0
LOC101927043	1
HCG4P11	0
HLA-F	0
RPL23AP1	0
HLA-F-AS1	0
MICE	0
HCG9P5	0
IFITM4P	0
LOC107987443	0
3.8-1.5	0
HCG4	0
LOC105374588	0
HLA-V	0
LOC554223	0
HCG4P9	0
HLA-P	0
RPL7AP7	0
MICG	0
HCG4P8	0
HLA-G	0
HCGVIII-2	0
LOC105375010	0
LOC107985882	0
MICF	0
3.8-1.4	0
HCP5B	0
HCG4P7	0
HLA-H	0
HLA-T	0
DDX39BP1	0
MCCD1P1	0
3.8-1.3	0
HCG4B	0
HTR6	10
LOC107985881	5
HLA-K	0
HLA-U	0
HCG4P5	0
HCG4P4	0
HLA-W	0
MICD	0
HCG9	0
DDX39BP2	0
MCCD1P2	0
3.8-1.2	0
BCYRN1	0
ZNRD1ASP	0
HCG4P3	0
HLA-J	0
HCG8	0
ETF1P1	0
ZNRD1	0
PPP1R11	0
RNF39	0
TRIM31	0
TRIM31-AS1	0
RN7SKP119	0
TRIM40	0
TRIM10	0
TRIM15	0
TRIM26	11
PAIP1P1	0
HCG17	0
TRIM26BP	0
HLA-L	0
HCG18	40
TRIM39	3
EPCAM	4852
TRIM39-RPP21	27
RPP21	59
HLA-N	0
UBQLN1P1	0
MICC	0
LOC105375012	0
TMPOP1	0
SUCLA2P1	0
RANP1	0
HLA-E	0
GNL1	0
PRR3	0
LOC107986587	0
ABCF1	0
MIR877	0
PPP1R10	0
MRPS18B	0
ATAT1	0
PTMAP1	0
C6orf136	0
MSH2	1288
DHX16	0
PPP1R18	0
NRM	0
RPL7P4	0
MDC1	0
MDC1-AS1	0
TUBB	0
FLOT1	5
LOC105379695	0
IER3	0
KCNK12	0
HCG20	0
LINC00243	0
LOC105375014	0
RN7SKP186	0
DDR1	0
MIR4640	0
GTF2H4	0
VARS2	0
SFTA2	0
NAPGP2	0
HCG2040054	0
LOC100420530	0
LOC107987442	0
MUC21	0
MUC22	0
HCG22	0
C6orf15	0
PSORS1C1	0
CDSN	0
PSORS1C2	0
POLR2LP1	0
RPL18AP6	49
CCHCR1	0
TCF19	0
POU5F1	0
PSORS1C3	0
HLA-C	0
USP8P1	0
RPL3P2	0
WASF5P	0
LOC105375015	0
LOC107984145	0
LOC440864	0
HLA-B	0
MIR6891	0
DHFRP2	0
RNU6-283P	0
FGFR3P1	0
ZDHHC20P2	0
HLA-S	0
LOC101929072	3
MICA	102
LINC01149	0
TMCO4	97
LOC100289315	0
MICB	0
PPIAP9	0
RPL15P4	0
MCCD1	0
ATP6V1G2-DDX39B	0
DDX39B	0
SNORD117	0
SNORD84	0
DDX39B-AS1	0
ATP6V1G2	0
LOC107985794	0
NFKBIL1	0
LOC100287329	0
LTA	0
TNF	0
LTB	0
LST1	0
NCR3	0
PRRC2A	0
SNORA38	0
MIR6832	0
LOC105374589	0
BAG6	0
APOM	0
C6orf47	0
GPANK1	0
CSNK2B	0
LY6G5B	0
LY6G5C	0
LOC105375019	0
ABHD16A	0
MIR4646	0
MSH6	1171
LY6G6F	0
LY6G6E	0
LY6G6D	0
LY6G6C	0
MPIG6B	0
DDAH2	0
CLIC1	0
LOC105375020	0
MSH5-SAPCD1	0
MSH5	0
RPL36AP15	0
NEU1	0
C2	0
C2-AS1	0
CFB	0
TNXB	0
RNA5SP206	0
PRRT1	0
LOC100507547	0
PPT2	0
PPT2-EGFL8	0
FBXO11	801
EGFL8	0
AGPAT1	0
MIR6721	0
RNF5	0
MIR6833	0
AGER	0
PBX2	0
GPSM3	0
NOTCH4	0
LOC101929163	0
RPS27AP7	0
C6orf10	0
HNRNPA1P2	0
RNU6-603P	0
HCG23	0
BTNL2	0
HLA-DRA	0
HLA-DRB4	0
HLA-DRB8	0
PRKRAP1	0
LOC100294188	0
LOC100506235	0
HLA-DRB7	0
LOC107987444	0
HLA-DRB1	0
HLA-DQA1	0
HLA-DQB1	0
MTCO3P1	0
HLA-DQA2	0
MIR3135B	0
HLA-DQB2	0
TAP2	0
LOC105374590	0
PSMB8	0
PSMB8-AS1	0
TAP1	0
PSMB9	0
PPP1R2P1	0
LOC100294145	0
HLA-Z	0
HLA-DMB	0
HLA-DMA	0
BRD2	1
LOC105374592	0
HLA-DOA	0
HLA-DPA1	0
HLA-DPB1	0
RPL32P1	0
HLA-DPA2	0
COL11A2P1	0
HLA-DPB2	0
LOC105375021	0
HLA-DPA3	0
HCG24	0
RNF186	0
LOC101928610	0
COL11A2	0
RXRB	0
RNY4P10	0
SLC39A7	0
HSD17B8	0
MIR219A1	0
RING1	0
ZNF70P1	0
LOC105375022	0
HCG25	0
LOC105374591	0
VPS52	0
VSTM1	0
TARM1	0
OSCAR	0
NDUFA3	0
TFPT	0
PRPF31	0
CNOT3	0
LOC102724273	0
LENG1	0
VN1R18P	0
TMC4	0
MBOAT7	0
TSEN34	0
RPS9	0
LOC107987446	0
KIR3DL3	0
KIR2DP1	0
LOC105379650	0
LOC101928804	0
KIR3DL2	0
LOC105374593	0
NCR1	0
NLRP7	0
NLRP2	0
RPL36AP50	0
LOC107985325	0
GP6	0
RDH13	0
EPS8L1	0
LOC105374298	0
LOC105374297	0
RN7SKP224	0
LOC100288016	0
SDHAP2	0
LINC00969	0
MIR570	0
MUC20	0
MUC4	0
LOC105374299	0
TRV-AAC6-1	0
TRR-CCG1-1	0
TRK-TTT7-1	0
LOC102724008	0
TRA-TGC6-1	0
TRF-GAA5-1	0
TRA-AGC23-1	0
NOP56P1	0
TRA-TGC1-1	0
TRF-GAA1-1	0
TRA-AGC1-1	0
TRA-TGC7-1	0
TRF-GAA3-1	0
TRA-AGC6-1	0
FOXN2	886
