Gene Symbol	OVCAR_KO
LOC107987414	0
IGH	0
TTC27	421
IGHA2	0
IGHE	0
MIR8071-1	0
IGHG4	0
MIR8071-2	0
IGHG2	0
LOC105378187	0
IGHGP	0
ELK2AP	0
LOC105378185	0
IGHA1	0
IGHEP1	0
LOC107987211	0
IGHG1	0
LOC105378184	0
IGHG3	0
ATP6V1G1P1	0
IGHD	0
IGHM	0
MIR4539	0
LINC00486	0
MIR4507	0
MIR4538	0
MIR4537	0
IGHJ6	0
IGHJ5	0
IGHJ2P	0
UBR4	2321
LOC105374453	0
IGHD1-26	0
IGHD3-22	0
LOC100271832	0
IGHD5-12	0
IGHD4-11	0
LTBP1	67
IGHD2-2	0
FAM30A	0
IGHD1-1	0
TYW1P1	5
IGHV6-1	0
ADAM6	0
RPS8P1	0
IGHV1-2	0
IGHV1-3	0
LOC107984634	0
IGHV4-4	0
IGHV7-4-1	0
RNA5SP91	0
IGHV2-5	0
IGHVIII-5-1	0
IGHVIII-5-2	0
IGHV3-6	0
IGHV3-7	0
IGHV3-64D	0
IGHV5-10-1	0
IGHV3-11	0
IGHVIII-11-1	0
IGHV1-12	0
RNA5SP92	0
IGHV3-13	0
IGHV1-14	0
IGHV3-15	0
IGHVII-15-1	0
IGHV3-16	0
IGHVIII-16-1	0
IGHV1-17	0
SLC20A1P2	0
IGHV1-18	0
IGHV3-19	0
LOC105370700	0
IGHV3-20	0
IGHVII-20-1	0
IGHV3-21	0
IGHV3-22	0
IGHVII-22-1	0
IGHVIII-22-2	0
IGHV3-23	0
IGHV1-24	0
RASGRP3	37
HOMER2P2	0
LINC00226	0
IGHV3-25	0
IGHVIII-25-1	0
IGHV2-26	0
IGHV7-27	0
IGHV4-28	0
IGHVII-28-1	0
LOC105374454	15
IGHV3-29	0
GOLGA4P2	0
IGHV3-30	0
IGHVII-30-1	0
IGHV3-30-2	0
IGHV4-30-2	0
IGHVII-30-21	0
IGHV3-32	0
GOLGA4P1	0
IGHV3-33	0
FAM98A	1166
IGHVII-33-1	0
IGHV3-33-2	0
IGHV4-34	0
IGHV7-34-1	0
IGHV3-35	0
IGHV3-36	0
IGHV3-37	0
IGHV3-38	0
IGHV4-39	0
LOC101927895	8
LOC105374455	3
IGHVII-40-1	0
IGHV3-41	0
HOMER2P1	0
LOC107984633	0
IGHV3-42	0
IGHV3-43	0
IGHVII-43-1	0
IGHVIII-44	0
LINC00221	0
ATP6V0E1P3	0
IGHVIV-44-1	0
IGHV1-45	0
IGHV1-46	0
IGHVII-46-1	0
IGHV3-47	0
IGHVIII-47-1	0
IGHV3-48	0
IGHV3-49	0
HNRNPA1P61	0
IGHV3-50	0
IGHV5-51	0
IGHVIII-51-1	0
IGHVII-51-2	0
IGHV3-52	0
IGHV3-53	0
IGHVII-53-1	0
IGHV3-54	0
IGHV4-55	0
IGHV7-56	0
LOC107985864	1
IGHV3-57	0
IGHV1-58	0
IGHV4-59	0
IGHV3-60	0
RNA5SP389	0
IGHVII-60-1	0
IGHV4-61	0
IGHV3-62	0
IGHVII-62-1	0
IGHV3-63	0
LINC01317	0
GOLGA4P3	0
IGHV3-64	0
LOC102724977	0
IGHV3-65	0
IGHVII-65-1	0
IGHV3-66	0
IGHV1-67	0
SLC20A1P1	0
MYADML	0
IGHV1-68	0
IGHV1-69	0
IGHV2-70D	0
IGHV3-69-1	0
IGHV1-69-2	0
IGHV1-69D	0
IGHV2-70	0
IGHV3-71	0
SLC25A5P2	0
IGHV3-72	0
IGHV3-73	0
IGHV3-74	0
IGHV3-75	0
IGHV3-76	0
MIR5195	0
IGHV5-78	0
LOC105370714	0
LOC105374456	0
NBEAP4	0
LOC105370715	0
LOC646214	5
LOC105379593	0
RNU6-1235P	0
LOC100421810	0
CXADRP2	0
GRAMD4P6	0
MIR3118-3	0
POTEB3	0
LINC01318	0
LOC107984135	0
LOC105369227	0
NF1P9	0
MIR5701-2	0
OR11J1P	0
LOC727924	0
LOC107987217	0
LOC105370722	0
LOC105369274	0
LOC107987218	0
LOC105374457	0
LOC102724737	0
LOC441711	0
SPATA31E3P	0
GOLGA8EP	0
RN7SL545P	0
LOC100631266	0
GOLGA6L22	0
HERC2P7	0
HERC2P2	6
LOC100419579	0
EMC1	509
LOC105374459	0
LOC101927846	0
RN7SL495P	0
GOLGA8IP	0
CYFIP1	8
TUBGCP5	7
ELMO2P1	0
LOC101060118	0
GOLGA6L1	0
LOC100631267	0
GOLGA8DP	0
LINC01320	0
RN7SL106P	0
ABCB10P1	0
MIR4509-1	0
LOC100421667	0
LOC107987422	26
RPL41P2	0
HERC2P1	0
LOC101060587	0
LOC645202	0
LOC100533850	0
LOC107985865	0
GOLGA8F	0
RN7SL238P	0
ABCB10P3	0
MIR4509-2	0
LOC101059997	0
MIR4509-3	0
ABCB10P4	0
GOLGA8G	0
LOC100631268	0
LOC100132202	0
LOC105374458	0
LOC107984033	0
LOC105369220	0
HERC2P11	0
LOC102724979	0
B2M	0
LOC100419583	0
TRIM69	0
SORD2P	1
LOC105370798	0
LOC105369152	0
RN7SL602P	0
RNU1-119P	0
MEGF11	0
LOC105370867	0
MIR4311	0
ADAMTS7P1	0
DNM1P43	0
GOLGA6L10	0
LOC727751	12
LOC105379597	0
CSPG4P9	0
LOC105374461	0
UBE2Q2P7	0
DNM1P39	2
GOLGA6L19	0
UBE2Q2P2	0
RPL9P8	0
GOLGA6L9	58
LOC102724034	3
UBE2Q2P6	2
CSPG4P10	0
GOLGA2P10	4
LOC107985808	0
LOC105370926	0
GOLGA6L17P	1
DNM1P38	0
RPS17	0
CPEB1	0
LOC107987415	1
DECR2	0
RAB11FIP3	0
LOC107987417	5
LINC00235	0
LOC100130842	0
LINC00254	0
LOC105371048	0
HS3ST6	0
GLIS2	6
GLIS2-AS1	0
CORO7-PAM16	0
PAM16	0
CORO7	0
VASN	0
DNAJA3	0
NMRAL1	0
HMOX2	0
CDIP1	0
PARN	0
LOC107987416	0
LOC105371094	0
LOC107984865	0
RN7SL274P	0
BFAR	0
RNU7-125P	0
RNU6-1117P	0
PLA2G10	0
LOC105371095	0
LOC100652777	2
NPIPA3	0
LOC107984870	0
LOC105371097	0
LOC105371096	0
MIR3180-4	0
LOC102724985	48
PKD1P6-NPIPP1	54
MRTO4	1495
LOC107985866	0
MIR6511B2	0
NPIPP1	22
LOC100505915	3
RRN3	15
NTAN1	2
LOC102724984	2
LOC102724993	192
PKD1P3	34
MIR6770-1	0
LOC100288162	0
MRPL50P1	0
MIR6511A1	0
LOC102724992	0
NPIPA1	0
PDXDC1	9
LOC728138	0
MIR1972-1	0
MIR3180-1	0
MIR3670-1	0
MIR3179-1	0
NOMO1	26
RPL21P36	0
ABCC6P2	0
LOC105371103	0
NPIPA5	0
MPV17L	0
C16orf45	0
LOC105371102	0
KIAA0430	0
MIR6506	0
NDE1	0
MIR484	0
LOC100288911	0
MYH11	0
FOPNL	50
RNU6-213P	0
LOC107984869	0
RPL15P20	0
ABCC1	73
RPL17P40	0
ABCC6	0
LOC105371100	0
NOMO3	0
CRIM1	239
LOC105371099	0
MIR3179-2	0
MIR3670-2	0
LOC107984155	27
MIR3180-2	0
PKD1P1	10
MIR6511A2	0
MIR6770-2	0
PKD1P2	6
MIR6511A3	0
FEZ2	276
NPIPA7	0
LOC105371098	0
LOC105371105	0
LOC100133127	0
LOC441750	0
LOC107987423	0
CES1	0
CES5A	0
SNTB2	2
RNU6-22P	0
LOC100422559	0
UTP4	2
LOC101929817	0
LOC102723777	0
LOC105377826	0
GTF2IP17	0
LOC101929823	0
LOC101929828	0
SCGB1C2	0
DOC2B	0
LINC02091	1
VIT	0
LOC101929045	39
RPH3AL	22
LOC107987424	41
LOC100506388	0
LOC105371425	0
NXN	0
TIMM22	0
ABR	0
LOC105371481	0
MIR3183	0
STRN	1100
LOC105379599	0
LOC105371480	0
MRPL14P1	0
LOC105371479	0
YWHAE	0
CRK	0
SLC43A2	0
RN7SL105P	0
SCARF1	0
RILP	0
RNU6-577P	0
PRPF8	0
TLCD2	0
MIR22HG	0
MIR22	0
WDR81	11
SERPINF2	0
SERPINF1	0
MMP28	0
TAF15	0
HEATR9	0
AKR7L	48
LOC107985867	7
LOC107985049	0
LOC105371744	0
CCL5	0
LOC105371745	0
LOC107985070	0
LRRC37A8P	0
LRRC37A9P	0
LOC100133244	0
RDM1	0
LYZL6	0
HEATR5B	518
CCL16	0
CCL15-CCL14	0
CCL14	0
CCL15	0
CCL23	0
CCL18	0
LOC102724850	0
CCL3	0
LOC101927369	0
CCL4	0
GPATCH11	400
RN7SL301P	0
LOC107985055	0
LOC100419980	0
LOC107985056	0
LOC100420851	0
TBC1D3B	0
CCL3L3	0
CCL4L2	0
LOC105371747	0
TBC1D3I	0
EIF2AK2	2173
LOC102724956	0
LOC101060212	0
TBC1D3G	0
LOC102723414	0
LOC100420852	0
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
LOC105371749	0
LOC107985793	14
LOC105371748	0
ZNHIT3	0
RNA5SP439	0
MYO19	0
PIGW	0
GGNBP2	0
RPS2P50	0
DHRS11	0
LOC107985031	0
MRM1	5
SULT6B1	0
LOC105376836	0
LOC105371751	0
LOC105379600	3
LOC105371750	23
LOC102723471	0
LHX1	0
AATF	0
MIR2909	0
LOC105371753	0
ACACA	2
RPL31P16	0
RPS2P49	0
HMGB1P24	0
RPL18AP12	0
SNORA90	0
C17orf78	0
TADA2A	11
LOC100419621	0
DUSP14	6
SYNRG	0
DDX52	26
CEBPZOS	1606
MIR378J	0
LOC105371755	0
LOC105371756	1
HNF1B	0
LOC107985009	0
LOC105371754	0
LOC105371757	0
YWHAEP7	0
RNU6-489P	0
LOC102723851	0
CEBPZ	1597
TBC1D3E	0
LOC102723933	0
TBC1D3	1
LOC440434	19
LOC105371760	0
MRPL45	202
GPR179	0
SOCS7	16
ARHGAP23	10
LOC101929494	7
NDUFAF7	290
SRCIN1	0
LOC105371761	0
EPOP	0
LOC105371764	0
LOC105371763	0
MIR4734	0
MLLT6	0
LOC105371762	0
MIR4726	0
CISD3	0
AKR7A3	42
PRKD3	901
RNA5SP440	0
PCGF2	0
LOC100287808	0
TRN-GTT2-5	0
PSMB3	0
RNU6-866P	0
PIP4K2B	0
CWC25	0
MIR4727	0
C17orf98	0
LOC101929542	1
LOC105371777	0
KRT12	0
KRT20	0
KRT23	0
LOC107985072	0
KRT39	0
KRT40	0
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
RNU6-939P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
QPCT	3
LOC100996750	8
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP29-1	0
KRTAP9-10P	0
KRTAP9-6	0
KRTAP9-9	0
LOC107985868	0
KRTAP9-4	0
KRTAP9-8	0
KRTAP9-3	0
KRTAP9-2	0
KRT37	0
KRT41P	0
LOC100505782	0
KRT31	0
LOC100653049	0
KRT34	0
RNU6-1116P	0
KRT33B	0
LOC105371778	0
KRT33A	0
TBC1D3P7	0
KRTAP17-1	0
KRTAP16-1	0
RNA5SP443	0
LOC105371796	0
ARHGAP27	27
PLEKHM1	1
LOC105374464	8
MIR4315-1	0
LOC107987253	0
LOC101929774	0
LRRC37A2	0
RN7SL199P	0
NSFP1	0
LOC100996709	30
LOC107987254	0
LRRC37A	0
RN7SL656P	0
CDC42EP3	682
LOC100132570	0
DND1P2	0
MAPK8IP1P1	0
LOC105371799	0
KANSL1	16
KANSL1-AS1	0
MAPT	9
STH	0
LOC105379573	0
MAPT-IT1	0
LOC107985870	1
MAPT-AS1	0
SPPL2C	0
CRHR1-IT1-CRHR1	0
CRHR1	0
LOC105371801	1
LOC105371802	0
CRHR1-IT1	1
LOC108489980	0
RPS26P8	0
MAPK8IP1P2	0
LOC105374465	1
DND1P1	0
LOC107987404	3
LOC100996745	0
LOC100996747	0
LOC105376839	11
LOC107984142	0
LOC101929775	0
LOC100294336	0
LOC107984156	26
LOC102724345	1
LOC100506730	144
LOC107985869	3
NSF	0
LOC107987403	13
RPS7P11	0
WNT3	0
LOC101929777	0
MYL6P5	0
LACAT1	0
LOC105371907	0
LOC107984143	69
SEPT9	0
LOC344382	0
METRNL	0
B3GNTL1	3
TBCD	1
LOC105371944	0
RNA5SP458	0
LOC105372114	0
SKA1	0
LOC105372115	0
RPLP0P11	0
LOC100422053	0
LINC00211	0
DSEL	0
LOC105372219	0
LOC105372220	0
LOC105372221	0
LOC645321	0
SALL3	0
LOC105372225	0
ATP9B	0
LOC284240	0
LOC284241	0
RMDN2	80
CTDP1	0
LOC105376875	0
AZU1	0
PRTN3	0
ELANE	0
CFD	0
MED16	0
SBNO2	0
LOC100533638	0
VN1R79P	0
RMDN2-AS1	0
ZNF66	0
BNIP3P24	0
LOC100418986	0
LOC100418987	0
LOC100418988	0
LOC100418989	0
LOC100418990	0
LOC100418991	0
LOC100418992	0
LOC100418993	0
LOC100419680	2
ZNF85	0
KRT18P40	0
ZNF430	0
LOC400682	0
MTDHP3	0
MTDHP4	0
VN1R84P	0
ZNF100	0
LOC641367	0
BRI3BPP1	0
LOC107985872	0
ZNF43	0
BNIP3P31	0
LOC107985324	0
LOC105372328	0
BNIP3P30	0
ZNF676	0
VN1R85P	0
MTDHP5	0
PCGF7P	0
ZNF92P2	0
CYP1B1	36
LSM14A	7
KIAA0355	0
RPL29P33	0
KIAA0355	0
GPI	0
CEACAM7	0
LOC105372405	0
DNAJC19P3	0
CEACAM4	0
LOC105372404	0
LOC105374466	0
DNAJC19P2	0
CEACAMP3	0
CEACAM21	0
LINC01480	0
PLEKHA3P1	0
TPM3P5	0
PCAT19	8
VSTM1	0
TARM1	0
OSCAR	0
CYP1B1-AS1	2
NDUFA3	0
TFPT	0
PRPF31	0
CNOT3	0
LOC102724273	0
LENG1	0
TMC4	0
MBOAT7	0
TSEN34	0
RPS9	1
AKR7A2	771
LOC107985871	0
LOC107987425	0
LOC100421130	0
LILRA6	10
LILRB5	0
RNU6-1307P	0
LOC100420187	0
LILRB2	0
MIR4752	0
LILRA3	0
LILRA5	0
RNU6-951P	0
VN1R104P	0
TTYH1	0
LENG8-AS1	0
LENG8	0
LENG9	0
CDC42EP5	0
LAIR2	0
LOC105372460	0
KIR3DX1	0
LOC107985347	0
LOC102723739	1
LOC105372461	0
LILRA2	0
LILRA1	0
LILRB1	0
MIR8061	0
VN1R105P	0
LILRB4	0
LILRP1	0
LILRP2	0
KIR3DL3	0
RPL7P12	0
KIR2DL3	0
KIR2DP1	0
LOC101928804	0
KIR2DL1	0
KIR3DP1	0
NCR1	0
NLRP7	0
NLRP2	0
RPL36AP50	0
LOC107985325	0
LOC105374467	0
GP6	0
RDH13	0
EPS8L1	0
LOC107985440	0
CDH4	0
MIR1257	0
TAF4	0
LOC105372704	0
KCNQ2	0
LOC105372721	3
GAPDHP25	0
LOC105372720	0
OPRL1	0
NPBWR2	0
LOC105372727	0
MYT1	0
PCMTD2	0
LOC107985511	0
NEK4P1	0
LOC107987418	0
BTG3	0
ATL2	1583
LOC100134423	0
LINC00308	0
LOC105379618	0
LOC100420035	0
RNU4-45P	0
PAXBP1	0
C21orf62-AS1	0
C21orf62	0
IFNGR2	0
TMEM50B	0
LOC105374468	0
RPS5P3	0
DNAJC28	0
GART	0
FTCD	0
SPATC1L	0
LSS	0
IGLV5-45	0
LOC102724999	0
IGLV7-43	0
IGLV5-39	0
LOC100996902	0
LOC105379605	0
LOC102725003	0
LOC105379604	0
LOC105379603	0
LOC100736412	0
ZNF280B	0
LOC105379602	0
ZNF280A	0
LOC105379601	0
PRAME	0
LOC101929596	1
LL22NC03-63E9.3	0
CES5AP1	0
ZDHHC8P1	0
LOC107985555	0
LINC01659	0
LINC01658	0
LOC648771	1
LOC105372955	0
C22orf15	0
CHCHD10	0
RNU6-1099P	0
RPLP0P6	265
LOC107985577	0
MMP11	0
SMARCB1	0
DERL3	0
SLC2A11	0
RN7SL268P	0
MIF-AS1	0
MIF	0
LOC107985558	0
LOC100129358	0
HNRNPLL	656
LOC100652871	0
GSTT2B	5
LOC107985559	0
DDTL	0
DDT	0
GSTT2	11
GSTTP1	0
MTND1P13	0
EIF4EBP1P2	0
LOC100420769	0
GALM	193
LOC391322	0
GSTT1-AS1	0
GSTT1	0
GSTTP2	0
CABIN1	0
MRPS16P3	0
APOL5	0
RBFOX2	0
RPL41P3	0
NDUFA9P1	0
SRSF7	3366
PVALB	0
NCF4	0
LOC107985578	0
LOC105373032	0
APOBEC3A_B	0
FAM109B	0
SMDT1	0
NDUFA6	0
NDUFA6-AS1	0
OLA1P1	0
TTC39DP	0
LOC105373047	0
CYP2D7	0
CYP2D8P	0
TCF20	0
LINC00685	2
PPP2R3B	0
LOC102723840	0
FABP5P13	0
KRT18P53	0
TBX22	0
LOC100529111	0
OR2T4	0
OR2T6	0
OR2T1	0
OR2T7	0
OR2T2	0
LOC105373279	0
OR2T3	0
LOC105373277	0
OR2T5	0
OR2AS2P	0
GEMIN6	332
LOC105374866	0
LOC107985913	0
LOC101926946	0
IGKV1OR2-118	0
LOC101060017	0
LINC01237	0
LINC01238	0
LOC285097	0
LOC105373980	0
LOC105373979	0
DHX57	428
LINC01881	0
MUC4	0
MUC20	0
LOC107987431	0
LINC00969	4
MIR570	0
SDHAP2	0
LOC105374297	0
LOC100288016	0
LOC105374298	0
ASS1P2	13
LOC105377616	0
RNU1-51P	0
LOC105377619	0
LOC728339	0
LINC01596	0
FRG1	0
MLLT10P2	0
TUBB7P	0
RNA5SP174	0
RNA5SP175	0
LOC105374470	2
DUX4L9	0
LOC107986243	0
FRG2	0
RARRES2P4	0
LOC105379623	0
LOC101928993	0
LOC728506	0
LOC102725009	22
LOC100287046	0
LOC105379023	216
LOC107985728	9
PQLC2	115
MORN2	127
LOC105369228	4
CDH12P2	0
SERF1B	0
SMN2	0
LOC728519	0
CDH12P3	0
SERF1A	0
SMN1	0
NAIP	0
GTF2H2	0
ARHGEF33	1
LOC653406	0
CDH12P4	0
LOC728452	0
LOC107987433	16
GUSBP9	3
LOC107987432	3
LOC107986421	0
LOC102724392	0
PMCHL2	0
LOC107987434	0
LOC105374471	0
BDP1	10
LOC100419852	0
HMGN1P12	0
MCCC2	0
LOC728554	0
LOC100128340	0
SUDS3P1	0
PROP1	0
GPX6	0
GPX5	0
LOC375196	0
TRI-TAT3-1	0
LOC107986586	0
TRR-TCG5-1	0
ZBED9	0
TRQ-TTG2-1	0
TRS-GCT4-1	0
TRA-AGC3-1	0
TRA-TGC9-1	0
LOC105374996	2
TRA-TGC2-1	0
SOS1	505
TRT-CGT3-1	0
LINC00533	0
TRA-AGC4-1	0
TRA-CGC2-1	0
TRK-TTT13-1	0
TRA-CGC5-1	0
TRA-AGC5-1	0
TRA-AGC7-1	0
TRT-AGT3-1	0
TRF-GAA11-1	0
RNU6-198P	0
TRA-CGC4-1	0
RPSAP2	0
TRV-AAC6-1	0
TRR-CCG1-1	0
TRK-TTT7-1	0
TRA-TGC6-1	0
TRF-GAA5-1	0
TRA-AGC23-1	0
NOP56P1	0
TRA-TGC1-1	0
HSPE1P13	2
TRF-GAA1-1	0
TRA-AGC1-1	0
TRA-TGC7-1	0
TRF-GAA3-1	0
TRA-AGC6-1	0
TRA-TGC5-1	0
TRF-GAA4-1	0
TRA-AGC2-1	0
LINC01623	0
RPL13P	0
CDKL4	7
TRA-AGC2-2	0
TRR-CCG1-2	0
ZNF90P2	0
TRNAL-CAA	0
HCG14	0
TRIM27	0
RNU6-930P	0
TRL-CAA1-2	0
TRQ-CTG1-3	0
TRL-AAG2-2	0
MAP4K3	449
LINC01556	0
TRM-CAT3-1	0
TRK-TTT3-3	0
TRM-CAT3-2	0
KRT18P1	0
RN7SL471P	0
TRF-GAA1-2	0
TRE-CTC1-6	0
HCG16	0
TRL-AAG3-1	0
RNU6-373P	0
ZNF311	0
LOC105375002	0
OR2AD1P	0
LOC100129636	0
OR2W1	0
OR2P1P	0
SAR1AP1	0
OR2B3	0
OR2J1	0
LOC105375003	0
CAPZB	1033
LOC728730	124
OR2J3	0
OR2N1P	0
OR2J2	0
OR2J4P	0
OR2H4P	0
LOC101929006	0
OR2G1P	0
LOC105375006	0
OR2U1P	0
OR2U2P	0
TMEM178A	57
LOC105375005	0
OR2B4P	0
OR14J1	0
DDX6P1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR12D1	0
OR11A1	0
OR10C1	0
THUMPD2	532
OR2H1	0
UBDP1	0
MAS1LP1	0
LOC105375008	0
MAS1L	0
RPS17P1	0
LOC105375009	0
LINC01015	0
GPR53P	0
OR2I1P	0
SLC8A1-AS1	0
UBD	0
OR2H5P	0
TMEM183AP1	0
SNORD32B	0
RPL13AP	0
OR2H2	0
GABBR1	0
SUMO2P1	0
MOG	0
ZFP57	0
LOC100419512	0
ZDHHC20P1	0
HCG4P11	0
HLA-F	0
RPL23AP1	0
HLA-F-AS1	1
MICE	1
HCG9P5	0
IFITM4P	0
LOC107987427	0
3.8-1.5	0
SLC8A1	0
HCG4	0
HLA-V	0
LOC554223	0
HCG4P9	0
HLA-P	0
RPL7AP7	0
MICG	0
HCG4P8	0
HLA-G	0
HCGVIII-2	0
LOC101929667	0
LOC107987428	1
LOC105375010	0
MICF	0
3.8-1.4	0
HCP5B	0
HCG4P7	0
HLA-H	0
HLA-T	0
DDX39BP1	0
MCCD1P1	0
LOC105374473	0
3.8-1.3	0
HCG4B	0
HLA-K	0
HLA-U	0
HCG4P5	0
HLA-A	0
HCG4P4	0
HLA-W	0
MICD	0
HCG9	0
LOC105374475	0
DDX39BP2	0
MCCD1P2	0
3.8-1.2	0
ZNRD1ASP	0
HCG4P3	0
HLA-J	0
HCG8	0
ETF1P1	0
ZNRD1	27
PPP1R11	0
LOC105374497	0
RNF39	2
TRIM31	0
TRIM31-AS1	0
TRIM40	0
TRIM10	0
TRIM15	0
TRIM26	19
PAIP1P1	1
HCG17	0
TRIM26BP	0
LOC644083	4
LOC105374491	0
HLA-L	17
HCG18	0
TRIM39	0
TRIM39-RPP21	0
RPP21	0
HLA-N	0
UBQLN1P1	0
MICC	0
LOC105375012	0
TMPOP1	0
LOC101929700	0
SUCLA2P1	0
RANP1	0
HLA-E	0
GNL1	23
PRR3	0
LOC107986587	0
ABCF1	0
MIR877	0
PPP1R10	0
MRPS18B	0
HNRNPA1P57	1
ATAT1	1
PTMAP1	0
C6orf136	0
DHX16	0
PPP1R18	1
NRM	0
RPL7P4	0
MDC1	0
MDC1-AS1	0
TUBB	325
LOC105374506	0
FLOT1	0
LOC105379695	0
IER3	0
HCG20	0
LINC00243	0
LOC105375014	0
RN7SKP186	0
DDR1	20
MIR4640	0
GTF2H4	0
LDHAP3	0
VARS2	6
SFTA2	0
DPCR1	0
HCG21	0
NAPGP2	0
LOC100420530	0
MUC21	0
MUC22	0
HCG22	0
C6orf15	0
RPS12P4	1
PSORS1C1	1
CDSN	6
PSORS1C2	0
POLR2LP1	0
CCHCR1	0
TCF19	5
POU5F1	0
PSORS1C3	0
HCG27	0
HLA-C	266
RNU4-63P	0
USP8P1	0
RPL3P2	0
WASF5P	0
LOC105375015	0
HLA-B	27
MIR6891	0
DHFRP2	0
RNU6-283P	0
FGFR3P1	0
ZDHHC20P2	0
LINC01913	0
HLA-S	0
LOC107987429	0
LOC101929072	0
MICA	0
LINC01149	0
HLA-X	0
HCP5	0
HCG26	0
MICB	0
PPIAP9	0
LINC01914	0
RPL15P4	0
MCCD1	0
ATP6V1G2-DDX39B	0
DDX39B	0
SNORD117	0
SNORD84	0
DDX39B-AS1	0
ATP6V1G2	0
NFKBIL1	0
LOC100287329	0
C2orf91	1
LTA	0
TNF	0
LTB	0
LST1	0
NCR3	0
UQCRHP1	0
AIF1	0
PRRC2A	0
SNORA38	0
MIR6832	0
RN7SL277P	0
LOC105374517	0
BAG6	0
APOM	0
C6orf47	0
GPANK1	0
CSNK2B	0
LY6G5B	0
LY6G5C	0
LOC105375019	0
ABHD16A	0
LOC105375018	0
PKDCC	0
MIR4646	0
LY6G6F	0
LY6G6E	0
LY6G6D	0
LY6G6C	0
MPIG6B	0
DDAH2	0
CLIC1	2
LOC105375020	0
MSH5-SAPCD1	0
LOC105374531	0
MSH5	14
RNU6-850P	0
SAPCD1	4
SAPCD1-AS1	0
VWA7	2
VARS	0
LSM2	0
HSPA1L	0
HSPA1A	0
HSPA1B	2
LOC102723824	0
C6orf48	0
SNORD48	0
SNORD52	0
NEU1	0
SLC44A4	0
EHMT2	0
LOC107986588	0
C2	0
ZBTB12	0
C2-AS1	0
EML4	1906
CFB	0
NELFE	0
SKIV2L	0
DXO	0
STK19	0
C4B	0
CYP21A2	0
TNXB	4
RNA5SP206	0
ATF6B	0
LOC107985874	0
FKBPL	0
PRRT1	0
LOC100507547	0
PPT2	0
PPT2-EGFL8	0
EGFL8	5
AGPAT1	0
MIR6721	0
RNF5	41
MIR6833	0
LOC107985873	7
AGER	2
PBX2	0
GPSM3	0
NOTCH4	0
LOC101929163	0
C6orf10	0
HNRNPA1P2	0
RNU6-603P	0
HCG23	0
BTNL2	0
COX7A2L	2127
HLA-DRA	22
HLA-DRB9	0
RNU1-79P	0
HLA-DRB3	10
RNU1-61P	0
HLA-DRB2	0
RNU1-116P	0
HLA-DRB1	0
HLA-DQA1	0
HLA-DQB1	0
LOC105374537	1
MTCO3P1	0
LOC102725019	0
HLA-DQA2	0
MIR3135B	0
HLA-DQB2	0
HLA-DOB	4
TAP2	0
PSMB8	0
PSMB8-AS1	0
TAP1	0
KCNG3	37
PSMB9	0
PPP1R2P1	0
LOC100294145	0
HLA-Z	0
HLA-DMB	0
HLA-DMA	0
BRD2	0
HLA-DOA	1
HLA-DPA1	0
HLA-DPB1	15
LOC105376819	0
VDAC1P13	2
RPL32P1	0
HLA-DPA2	0
COL11A2P1	0
HLA-DPB2	0
LOC105375021	0
HLA-DPA3	0
HCG24	0
COL11A2	3
RXRB	4
RNY4P10	0
RPS13P3	2
SLC39A7	0
HSD17B8	0
MIR219A1	0
RING1	0
ZNF70P1	0
LOC105375022	0
HCG25	0
VPS52	0
RPS18	0
B3GALT4	0
MTA3	613
WDR46	0
MIR6873	0
PFDN6	0
MIR6834	0
RGL2	0
TAPBP	0
ZBTB22	0
DAXX	0
MYL8P	0
LYPLA2P1	0
LOC105374555	11
LOC102723872	0
LOC105375112	0
LOC107986751	0
LOC105375113	0
LOC101929756	0
LOC105375114	0
LOC102723672	0
LOC100507642	0
LOC105375115	0
LOC105375116	0
RNU6-137P	0
FAM20C	0
LOC105379627	0
LOC105377775	0
LOC105379586	0
DLGAP2	0
LOC105379626	0
DLGAP2-AS1	0
RNU6-1025P	0
AP2A2	0
MUC6	2
OXER1	18
DUSP8	0
KRTAP5-AS1	0
KRTAP5-1	0
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
FAM99A	0
FAM99B	0
LOC100505570	0
HAAO	14
KRTAP5-6	0
IFITM10	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
LOC107984459	0
TAS2R10	0
LOC100420580	0
PRH1-PRR4	0
PRR4	0
FTOP1	0
PRH1	15
TAS2R12P	0
TAS2R13	0
PRH2	0
PRH1-TAS2R14	0
TAS2R14	0
TAS2R15P	0
TAS2R50	0
TAS2R20	0
TAS2R19	2
LOC107985875	11
TAS2R31	0
TAS2R63P	0
TAS2R46	1
LOC107984463	8
TAS2R43	9
TAS2R30	0
TAS2R18P	4
SMIM10L1	107
TAS2R67P	0
TAS2R42	0
TRI-TAT2-1	0
